content_hash,rtsp-0_pts_ms,rtsp-0_arrival_us,rtsp-0_bytes,udp-0_pts_ms,udp-0_arrival_us,udp-0_bytes,webrtc-0_pts_ms,webrtc-0_arrival_us,webrtc-0_bytes
0037e8edb784ec2a,83996,53915991,44186,84067,53913201,44186,83193,53914821,44186
005fa90325032e57,70747,40660679,50411,70811,40657975,50411,69943,40659595,50411
0075f0b3647c9a6c,86760,56674809,53480,86826,56672164,53480,85953,56673746,53480
00b884d4ae6a9a1d,31222,1138978,53009,31290,1136484,53009,30416,1137716,53009
012143a6fe5448cb,34160,4080246,60427,34231,4077156,60427,33356,4078919,60427
012fac78386da49b,45135,15052542,37539,45204,15050228,37539,44330,15051531,37539
015ed02e4adb661f,39801,9715428,34611,39867,9713720,34611,38994,9714551,34611
0160df36a8c23c7b,58147,28066081,34958,58218,28064097,34958,57344,28065091,34958
01755864295cf26b,43633,13552139,41467,43703,13550079,41467,42828,13551083,41467
01945ce67836530e,44477,14394029,43650,44544,14390911,43650,43670,14392655,43650
01c40185582b6548,46418,16312560,34974,46464,16310339,34974,45615,16311711,34974
020ffa0da164e47a,61569,31487197,47485,61638,31484642,47485,60765,31486086,47485
021153ae8895d16c,83396,53316953,61613,83467,53313647,61613,82593,53315594,61613
021bc391e2bfd03d,65886,35801135,6641,65954,35800482,6641,65079,35800678,6641
022ffff2297a159f,67564,37482932,25234,67634,37481078,25234,66761,37481920,25234
02973ed4b6023de9,76259,46176203,36643,76328,46174426,36643,75454,46175412,36643
02b1f4ea892478b8,77819,47676585,39276,77828,47674903,39276,76995,47675695,39276
02ba8ef1996d925d,78421,48336929,36859,78489,48335505,36859,77615,48336068,36859
02f79575ab05ba05,53115,23030559,51341,53181,23027641,51341,52307,23029355,51341
02f7f6336d4485a7,82615,52534236,32263,82685,52531774,32263,81812,52533275,32263
035297fc092fe9e4,83096,53016025,59334,83165,53011982,59334,82291,53014418,59334
038ea9395353b02f,48313,18232426,35255,48384,18230610,35255,47509,18231537,35255
03a7a16197b87a8d,47954,17872059,28536,48024,17870407,28536,47151,17871185,28536
04093b16855edcc5,67505,37422595,25866,67574,37421022,25866,66702,37421890,25866
043128e9c8bc1850,69071,38991826,50566,69137,38984021,50566,68265,38989911,50566
046b17c88b841a52,73081,42999372,22331,73151,42997798,22331,72277,42998633,22331
0557b3d63089c6f5,54678,24595780,56797,54751,24597987,56797,53871,24594505,56797
056c2c2c896fcd09,83156,53074917,60147,83225,53071859,60147,82351,53073625,60147
05967f6b04d5966f,72428,42342809,63878,72497,42343986,63878,71624,42341180,63878
05bfcca3f562ef49,56894,26809349,24047,56961,26807538,24047,56087,26808556,24047
05c9dfab11b5d945,86095,56014386,46662,86165,56011981,46662,85292,56013329,46662
05e75c51f36887fd,55511,25430687,53799,55581,25427945,53799,54707,25429608,53799
0603305efc52aa21,89933,59850355,34933,90002,59848486,34933,89130,59849530,34933
060ec9bf6049adc2,30922,839248,52722,30990,836460,52722,30119,837805,52722
06193ed0d4f1f583,82734,52653551,31987,82805,52651212,31987,81932,52652217,31987
063e2348d8c08ad0,63786,33702989,37609,63854,33700865,37609,62981,33701718,37609
0662a9b45fb25d01,36036,5939022,35940,36090,5936972,35940,35225,5938050,35940
06918b5d94a91e68,84294,54214380,46750,84365,54211899,46750,83490,54213227,46750
06fd0e9209e891b9,31702,1619987,6444,31772,1618233,6444,30897,1619180,6444
07179d76958765c5,65464,35384580,57519,65535,35381902,57519,64661,35383352,57519
079c92750e70370b,62046,31965093,17909,62118,31964119,17909,61243,31964610,17909
07b9e68da7c4929c,35740,5660249,36776,35811,5658012,36776,34929,5658606,36776
07c9bfddde4e86a0,66615,36524722,58236,66675,36521531,58236,65800,36523309,58236
07cf6f98a2725458,38118,8038191,33074,38191,8037223,33074,37314,8035994,33074
0903b42abd5e366d,85261,55175623,51925,85326,55172826,51925,84458,55174493,51925
0959cd4e3afcf65a,39563,9475205,32105,39627,9473509,32105,38754,9474320,32105
09cc64a35af3d4f5,80098,50017637,51053,80169,50015200,51053,79295,50016577,51053
09e53cad2ea07198,46299,16192289,37248,46344,16190334,37248,45496,16191252,37248
0a01caa137195dbb,73742,43660834,31221,73812,43658736,31221,72937,43659854,31221
0a38b7905e5dad56,46359,16252422,34690,46404,16250275,34690,45556,16251243,34690
0a683ceff7f92257,37474,7375085,33823,37527,7373173,33823,36656,7374209,33823
0a7d3a614d8ecf91,32726,2639870,55981,32790,2636839,55981,31915,2638575,55981
0bd4c6ab10f64b18,75132,45040365,36240,75192,45038260,36240,74325,45039538,36240
0c3cf6a0fdadbc4e,70508,40422316,50747,70572,40418783,50747,69704,40421084,50747
0c4af09c49c55150,67033,36945599,58468,67095,36941951,58468,66225,36944238,58468
0cd532f531b87809,66735,36649420,58929,66801,36647149,58929,65924,36646988,58929
