content_hash,rtsp-0_pts_ms,rtsp-0_arrival_us,rtsp-0_bytes,udp-0_pts_ms,udp-0_arrival_us,udp-0_bytes,webrtc-0_pts_ms,webrtc-0_arrival_us,webrtc-0_bytes
001bb419360cfc33,54058,24059895,52447,54156,24055641,52447,,,
0107a289a4e7fc71,67368,37363500,28430,67462,37361616,28430,,,
013fc733e00a09b1,86197,56198729,60467,86296,56195204,60467,,,
01412342fd39f6da,54311,24298813,53011,54396,24295233,53011,,,
019baa111db055c7,45298,15299550,40501,45398,15296770,40501,44418,15376106,40524
01afb6f9d4d89206,66171,36168785,27408,66267,36166594,27408,,,
01cb85948e0de5bc,69169,39170604,37531,69266,39165024,37531,,,
01ed1620b62f7dd4,64012,34013564,34035,64111,34010227,34035,,,
021140169375183d,70006,40004582,34149,70103,40002118,34149,,,
0242a9b102cb3906,61553,31550403,65947,61647,31545966,65947,,,
025aacb3beb95179,47645,17639486,47470,47736,17635642,47470,,,
0273cc59f8e40ef9,78582,48579189,41668,78677,48575811,41668,,,
029da5656d1d4f37,33922,3906224,37097,34004,3903447,37097,,,
02f6112e056c3883,43260,13261455,59081,43358,13257436,59081,,,
03eb8de5ffde269f,59828,29829041,50917,59923,29822712,50917,,,
03efa706071bdf02,72288,42285032,33212,72383,42282602,33212,,,
03f370ba167a36fa,83441,53439815,49198,83537,53436289,49198,,,
043f1813c74f9603,89615,59617228,43296,89714,59613064,43296,,,
0453391c3aec293b,57656,27654929,57579,57752,27651395,57579,,,
046d3e3278bc1980,60422,30411444,36683,60510,30408896,36683,,,
04e106b1efc806d8,37141,7142811,64914,37240,7138838,64914,,,
05147c44e737f43c,67724,37723661,28456,67823,37721752,28456,,,
056e5e7e8cb8e28d,72347,42344483,33066,72443,42342350,33066,,,
05e77c42ea524c8a,42597,12596017,7738,42695,12594282,7738,,,
0651d57673d3bd67,83619,53620141,23514,83717,53616567,23514,,,
06f3759901a380c4,79179,49178315,41020,79276,49175704,41020,,,
06f785cc884582c7,32351,2344875,50792,32442,2341567,50792,,,
0852f11a340828d9,58075,28072852,56916,58170,28069097,56916,,,
08b5f86ccb082008,51773,21774126,22204,51872,21771681,22204,,,
08c63e3fbcfa0dd1,48239,18234699,34382,48333,18232433,34382,,,
08c9a39017fd11fd,88177,58177493,60042,88274,58173289,60042,,,
0913cfeae8aa0939,64372,34367183,15465,64466,34365703,15465,63491,34444460,15465
0a1bc01f92515153,30364,365204,45708,30463,361820,45708,,,
0a203d49ec322386,89030,59014363,28470,89113,59012454,28470,88134,59080789,28769
0a531030c6a4f7aa,52375,22375862,51390,52473,22372101,51390,,,
0aa030b5d7258f9a,69111,39106088,37758,69204,39103187,37758,68224,39175078,37758
0aa74f9f3a79d59a,75707,45704952,36259,75802,45701559,36259,,,
0ac48a2abfb5cddc,41707,11706419,67649,41803,11702114,67649,,,
0bbd6bfb5ca273f1,75464,45462759,37121,75561,45460386,37121,,,
0bf169fba4a7aba7,46443,16438239,37492,46536,16435227,37492,,,
0c01d7749b242c2a,54843,24834225,56482,54932,24830985,56482,53953,24905830,56482
0c54c676b33c8bfe,58373,28373940,27707,58473,28371737,27707,,,
0c9cc544249b33e3,47346,17338790,36240,47436,17335265,36240,,,
0d282b618625fcfb,77443,47443269,40022,77542,47440760,40022,,,
0d40331e13575296,64192,34185886,5569,64285,34184513,5569,63312,34271077,5569
0d425857cb5d80e4,86444,56439266,66453,86535,56433951,66453,,,
0dbab3538ad1c5a3,87158,57156631,35599,87254,57152848,35599,,,
0e4cb7134c1e1c35,62930,32929785,60710,63027,32926001,60710,,,
0ee8f1435ec2a02a,52979,22978501,51997,53074,22972869,51997,,,
0f25da4f20a132ea,60304,30292570,50498,60390,30289312,50498,,,
0f78ce6bedaadf48,58550,28550233,26114,58649,28548321,26114,,,
0fe0dda5749dfe90,45899,15899131,38460,45997,15896545,38460,,,
100f47f2c37b5c85,34101,4093688,58489,34188,4086763,58489,,,
104a3a2967e48bd6,37803,7803415,50560,37901,7800287,50560,,,
111ee24ccd741d7d,87395,57395050,28854,87493,57392438,28854,,,
11b86870381c543e,53217,23213324,25629,53312,23211528,25629,,,
11d075c89220e727,40083,10084219,48678,40181,10080602,48678,39204,10160293,48701
1225540512bc93a9,65752,35746730,20688,65846,35745120,20688,,,
12644980cd49b792,64253,34250488,36200,64348,34247027,36200,,,
12c13300007c8fd6,61909,31907651,33472,62006,31905197,33472,,,
12c68b0d358ed41c,84946,54941402,47981,85039,54938242,47981,,,
133193125ab92045,87040,57034892,34543,87133,57032382,34543,,,
13b88d3d32ce9b6b,68780,38744953,40382,68843,38742097,40382,,,
