ts_iso,uptime_ns,mcm_total_pct,mcm_user_pct,mcm_system_pct,mcm_rss_kb,mcm_threads,mcm_vol_ctx,mcm_invol_ctx,sys_user_pct,sys_system_pct,sys_iowait_pct,sys_idle_pct,cpu0_pct,cpu1_pct
2026-05-20T19:53:17+00:00,1779306797027297077,8.13,6.77,1.35,101200,36,29,919,8.35,5.87,0.23,85.55,0.00,0.00
2026-05-20T19:53:18+00:00,1779306798172020650,4.87,3.98,0.88,101200,36,29,919,8.41,7.30,0.00,84.29,0.00,0.00
2026-05-20T19:53:19+00:00,1779306799317929631,4.68,3.40,1.28,101200,36,29,919,10.21,8.72,0.21,80.85,1.82,2.52
2026-05-20T19:53:20+00:00,1779306800502433001,4.80,2.62,2.18,101200,36,29,919,6.99,8.30,0.22,84.50,1.87,0.00
2026-05-20T19:53:21+00:00,1779306801649669185,5.33,4.44,0.89,101200,36,29,919,6.00,6.89,0.00,87.11,0.00,0.00
2026-05-20T19:53:22+00:00,1779306802794397018,3.95,1.75,2.19,101200,36,29,919,7.68,8.55,0.22,83.55,0.93,0.00
2026-05-20T19:53:24+00:00,1779306803940648314,4.39,3.51,0.88,101200,36,29,919,10.31,7.24,0.00,82.46,15.89,4.39
2026-05-20T19:53:25+00:00,1779306805092240368,4.81,4.38,0.44,101200,36,29,919,24.73,11.60,2.41,61.27,55.45,24.56
2026-05-20T19:53:26+00:00,1779306806239124738,4.86,3.53,1.32,101200,36,29,919,22.08,12.14,0.22,65.56,31.48,12.17
2026-05-20T19:53:27+00:00,1779306807384242904,4.39,3.95,0.44,101200,36,29,919,6.80,6.58,0.00,86.62,2.73,0.88
2026-05-20T19:53:28+00:00,1779306808536845774,5.18,3.89,1.30,101200,36,29,919,8.21,10.37,0.00,81.43,10.92,2.61
2026-05-20T19:53:29+00:00,1779306809685059773,4.84,3.08,1.76,101200,36,29,919,22.42,12.53,0.22,64.84,62.83,11.30
2026-05-20T19:53:30+00:00,1779306810839656809,4.46,3.12,1.34,101200,36,29,919,10.71,10.71,0.22,78.35,9.35,8.93
2026-05-20T19:53:32+00:00,1779306811983518827,4.47,3.13,1.34,101200,36,29,919,5.59,7.16,0.22,87.02,0.00,1.74
2026-05-20T19:53:33+00:00,1779306813146279604,4.80,3.49,1.31,101200,35,29,919,8.30,7.42,0.00,84.28,0.00,0.00
2026-05-20T19:53:34+00:00,1779306814305840215,4.44,2.67,1.78,101200,35,29,919,5.56,7.33,0.22,86.89,2.75,1.74
2026-05-20T19:53:35+00:00,1779306815449943418,4.42,3.09,1.32,101328,35,29,919,5.74,7.06,0.00,87.20,0.93,1.74
2026-05-20T19:53:36+00:00,1779306816604342325,4.86,3.09,1.77,101328,35,29,919,5.74,8.17,0.22,85.87,0.00,0.00
2026-05-20T19:53:37+00:00,1779306817748945953,4.00,1.78,2.22,101456,35,29,919,8.22,10.22,0.22,81.33,2.80,1.72
2026-05-20T19:53:39+00:00,1779306818893859786,5.32,3.10,2.22,101456,35,29,919,9.31,7.76,0.22,82.71,0.00,0.00
2026-05-20T19:53:40+00:00,1779306820040966545,4.31,3.02,1.29,101456,35,29,919,9.70,7.33,0.00,82.97,0.91,1.69
2026-05-20T19:53:41+00:00,1779306821216202285,4.90,3.56,1.34,101456,35,29,919,6.46,8.46,0.22,84.86,3.77,1.77
2026-05-20T19:53:42+00:00,1779306822356358525,4.03,2.68,1.34,101456,35,29,919,4.25,8.50,0.22,87.02,0.94,0.00
2026-05-20T19:53:43+00:00,1779306823509764950,4.41,2.64,1.76,101456,35,29,919,7.71,8.59,0.00,83.70,0.93,0.00
2026-05-20T19:53:44+00:00,1779306824678173246,5.41,3.60,1.80,101456,35,29,919,3.83,7.88,0.23,88.06,0.95,1.74
2026-05-20T19:53:45+00:00,1779306825827624986,4.46,3.12,1.34,101456,35,29,919,4.91,8.26,0.22,86.61,1.85,0.00
2026-05-20T19:53:47+00:00,1779306826973222855,4.90,3.12,1.78,101456,35,29,919,5.57,7.13,0.00,87.31,0.00,0.87
2026-05-20T19:53:48+00:00,1779306828118377299,4.38,3.06,1.31,101456,35,29,919,5.03,8.10,0.22,86.65,0.93,1.72
2026-05-20T19:53:49+00:00,1779306829281241835,5.26,3.95,1.32,101456,35,29,919,14.91,10.75,0.00,74.34,5.61,0.00
2026-05-20T19:53:50+00:00,1779306830431109631,4.81,2.63,2.19,101456,35,29,919,5.69,8.10,0.22,86.00,0.00,0.87
2026-05-20T19:53:51+00:00,1779306831576133649,4.34,3.04,1.30,101456,35,29,919,6.07,7.38,0.22,86.33,0.92,0.00
2026-05-20T19:53:52+00:00,1779306832725870945,5.29,2.64,2.64,101456,35,29,919,5.73,7.49,0.00,86.78,0.00,0.00
2026-05-20T19:53:54+00:00,1779306833879207462,3.76,3.34,0.42,101456,35,29,919,10.65,8.56,0.21,80.58,1.82,2.44
2026-05-20T19:53:55+00:00,1779306835083514017,4.85,3.96,0.88,101456,35,29,919,7.05,6.61,0.22,86.12,2.75,0.00
2026-05-20T19:53:56+00:00,1779306836228229331,4.92,3.58,1.34,101456,35,29,919,12.75,8.50,0.00,78.75,1.89,0.00
2026-05-20T19:53:57+00:00,1779306837378998108,4.22,2.11,2.11,101456,35,29,919,4.85,10.97,0.21,83.97,14.52,0.85
2026-05-20T19:53:58+00:00,1779306838532883645,5.38,3.14,2.24,101456,35,29,919,4.26,7.40,0.00,88.34,1.83,0.00
2026-05-20T19:53:59+00:00,1779306839679753163,4.32,2.59,1.73,101456,35,29,919,10.80,9.50,0.22,79.48,2.73,1.69
2026-05-20T19:54:01+00:00,1779306840868991958,4.88,3.55,1.33,101456,35,29,919,10.86,8.87,0.22,80.04,3.70,0.87
2026-05-20T19:54:02+00:00,1779306842013046198,5.32,3.99,1.33,101456,35,29,919,5.32,7.10,0.00,87.58,0.00,0.87
2026-05-20T19:54:03+00:00,1779306843152991253,4.43,3.10,1.33,101456,35,29,919,5.32,6.65,0.22,87.80,0.00,0.00
2026-05-20T19:54:04+00:00,1779306844297911641,4.32,3.02,1.30,101456,35,29,919,8.21,8.86,0.00,82.94,1.82,0.85
2026-05-20T19:54:05+00:00,1779306845478811418,5.37,3.13,2.24,101456,35,29,919,5.82,7.16,0.22,86.80,0.94,0.00
2026-05-20T19:54:06+00:00,1779306846632267195,4.47,2.24,2.24,101456,35,29,919,5.37,8.50,0.00,86.13,0.95,0.87
2026-05-20T19:54:07+00:00,1779306847775204306,4.42,2.65,1.77,101456,35,29,919,4.86,7.95,0.22,86.98,0.93,0.00
2026-05-20T19:54:09+00:00,1779306848920664435,4.39,2.63,1.75,101456,35,29,919,5.04,8.33,0.22,86.40,3.67,0.87
2026-05-20T19:54:10+00:00,1779306850076158656,4.86,2.65,2.21,101456,35,29,919,7.95,9.27,0.00,82.78,0.95,0.00
2026-05-20T19:54:11+00:00,1779306851222222804,4.42,3.98,0.44,101456,35,29,919,6.19,7.74,0.22,85.84,1.85,0.00
2026-05-20T19:54:12+00:00,1779306852363254933,5.32,2.66,2.66,101456,35,29,919,10.20,9.53,0.00,80.27,0.96,0.87
2026-05-20T19:54:13+00:00,1779306853513213932,3.95,2.63,1.32,101456,35,29,919,4.82,7.46,0.22,87.50,0.00,0.00
2026-05-20T19:54:14+00:00,1779306854661141820,5.02,2.93,2.09,101456,35,29,919,8.16,8.79,0.21,82.85,0.88,2.44
2026-05-20T19:54:16+00:00,1779306855871857857,4.88,2.66,2.22,101456,35,29,919,4.88,7.98,0.00,87.14,1.87,0.00
2026-05-20T19:54:17+00:00,1779306857024714467,4.40,2.64,1.76,101456,35,29,919,6.37,8.13,0.22,85.27,0.93,0.00
2026-05-20T19:54:18+00:00,1779306858167989874,4.79,3.05,1.74,101456,35,29,919,7.19,8.06,0.22,84.53,0.95,0.87
2026-05-20T19:54:19+00:00,1779306859317592484,4.47,3.58,0.89,101456,35,29,919,4.47,7.61,0.00,87.92,1.87,0.00
2026-05-20T19:54:20+00:00,1779306860469355872,4.43,3.10,1.33,101456,35,29,919,11.09,10.20,0.22,78.49,0.94,1.74
2026-05-20T19:54:21+00:00,1779306861613745612,5.32,3.55,1.77,101456,35,29,919,5.10,7.54,0.00,87.36,0.94,0.00
2026-05-20T19:54:22+00:00,1779306862757429945,4.42,3.53,0.88,101456,35,29,919,5.74,7.06,0.22,86.98,1.85,0.00
2026-05-20T19:54:24+00:00,1779306863905999630,4.46,4.02,0.45,101456,35,29,919,10.49,7.59,0.22,81.70,0.95,1.72
2026-05-20T19:54:25+00:00,1779306865053450351,4.99,2.49,2.49,101456,35,29,919,8.32,9.36,0.00,82.33,5.83,0.83
2026-05-20T19:54:26+00:00,1779306866270728684,4.26,2.55,1.70,101456,35,29,919,5.32,12.98,0.21,81.49,14.52,0.87
2026-05-20T19:54:27+00:00,1779306867417939535,4.91,3.57,1.34,101456,35,29,919,4.46,7.14,0.00,88.39,0.00,0.88
2026-05-20T19:54:28+00:00,1779306868561879738,4.97,2.26,2.71,101456,35,29,919,4.74,7.22,0.23,87.81,0.00,0.00
2026-05-20T19:54:29+00:00,1779306869712896830,4.04,2.70,1.35,101456,35,29,919,4.72,7.87,0.22,87.19,0.95,0.88
2026-05-20T19:54:30+00:00,1779306870859799774,5.43,3.17,2.26,101456,35,29,919,7.47,8.60,0.23,83.71,0.95,0.00
2026-05-20T19:54:32+00:00,1779306872002829903,4.90,4.01,0.89,101456,35,29,919,5.57,6.68,0.00,87.75,0.93,0.00
2026-05-20T19:54:33+00:00,1779306873148523846,4.02,3.12,0.89,101456,35,29,919,4.69,6.70,0.22,88.39,0.94,0.87
2026-05-20T19:54:34+00:00,1779306874297351216,4.91,3.57,1.34,101584,35,29,919,5.58,8.04,0.00,86.38,0.00,0.00
2026-05-20T19:54:35+00:00,1779306875444150141,4.08,2.04,2.04,101584,35,29,919,13.27,9.39,1.02,76.33,3.45,1.61
2026-05-20T19:54:36+00:00,1779306876687897104,5.37,3.13,2.24,101584,35,29,919,5.15,7.16,0.22,87.47,0.00,0.00
2026-05-20T19:54:37+00:00,1779306877832870029,4.92,4.47,0.45,101584,35,29,919,5.82,5.59,0.22,88.37,0.00,0.00
2026-05-20T19:54:39+00:00,1779306878973771991,4.44,2.67,1.78,101584,35,29,919,5.33,6.89,0.00,87.78,0.00,0.00
2026-05-20T19:54:40+00:00,1779306880123415842,4.25,2.97,1.27,101584,35,29,919,11.25,7.22,0.21,81.32,0.91,3.33
2026-05-20T19:54:41+00:00,1779306881313928045,5.32,3.10,2.22,101584,35,29,919,9.31,9.31,0.22,81.15,1.87,0.00
2026-05-20T19:54:42+00:00,1779306882456129396,4.47,3.13,1.34,101584,35,29,919,4.92,7.16,0.00,87.92,0.00,1.74
2026-05-20T19:54:43+00:00,1779306883600423007,4.41,2.64,1.76,101584,35,29,919,4.85,7.71,0.22,87.22,0.94,0.00
2026-05-20T19:54:44+00:00,1779306884745553599,4.81,3.50,1.31,101584,35,29,919,7.44,7.44,0.22,84.90,0.00,1.74
2026-05-20T19:54:46+00:00,1779306885896745320,4.17,2.92,1.25,101712,35,29,919,9.58,8.33,0.00,82.08,1.77,1.65
2026-05-20T19:54:47+00:00,1779306887122966264,5.97,3.84,2.13,105808,24,29,919,27.93,12.58,0.00,59.49,38.60,9.40
2026-05-20T19:54:48+00:00,1779306888305890763,2.15,0.43,1.72,105808,24,29,919,23.82,12.23,0.21,63.73,37.84,23.08
