content_hash,rtsp-0_pts_ms,rtsp-0_arrival_us,rtsp-0_bytes,udp-0_pts_ms,udp-0_arrival_us,udp-0_bytes,webrtc-0_pts_ms,webrtc-0_arrival_us,webrtc-0_bytes
0031ef07c17cab94,36436,6417419,39807,36517,6413451,39807,35509,6416111,39807
003b6e22c1f6bec6,64687,34667929,36588,64766,34662842,36588,63761,34664812,36588
0057f610800378a9,63906,33886238,51469,63986,33882923,51469,62977,33885141,51469
00f1041e9ff3f9de,34534,4501242,39492,34601,4497341,39492,33608,4499223,39492
011ac156f0fcab4a,76080,46059018,25506,76160,46056826,25506,75154,46058014,25506
01249694f76ac47c,39620,9597039,37604,39698,9594239,37604,38696,9596020,37604
0126ee6d780cc47f,86515,56494931,39894,86596,56492167,39894,85588,56493661,39894
014d6befa21bb3f1,35245,5218117,40020,35319,5215259,40020,34316,5216926,40020
018e0114e1d872a2,72421,42402984,39749,72503,42399929,39749,71496,42401644,39749
01a1c07a12ef7310,89573,59551274,40369,89652,59548423,40369,88644,59550181,40369
01c187f7bab15f06,80757,50733977,39088,80835,50731171,39088,79830,50732755,39088
021f400b2fda85c4,48853,18831574,41967,48932,18828671,41967,47926,18830492,41967
02436a0f19cbb2fc,34023,3961549,40143,34062,3958595,40143,33098,3960323,40143
0255a82c30e61ab8,30083,61810,39762,30163,59330,39762,29157,60866,39762
02a4d2fb6071b38c,44418,14395241,65450,44495,14391044,65450,43490,14393495,65450
02a999b646a5efab,39739,9717158,37536,39817,9713743,37536,38815,9715996,37536
0307751ef8b5ba88,35544,5516049,40619,35617,5513125,40619,34616,5514985,40619
03af96756973b764,87181,57151096,39964,87252,57148200,39964,86255,57150058,39964
03b486a95afb6bda,84250,54217632,55274,84318,54214461,55274,83315,54216404,55274
049d1d962937644f,87655,57632412,38808,87733,57629718,38808,86730,57631333,38808
0514af5f87fc085f,73921,43900951,35943,74002,43898283,35943,72994,43899846,35943
0520bb3e2bd2c0bf,46039,16020469,39886,46119,16015920,39886,45114,16018019,39886
052f694cd01f4408,31221,1200401,37028,31301,1197762,37028,30297,1199444,37028
05948041c130c3f3,47958,17933666,40729,48035,17931107,40729,47032,17932711,40729
05c5aa79ca12986d,85676,55656571,24925,85757,55653156,24925,84751,55654446,24925
05f8c73bb22f5969,72301,42282294,39094,72383,42279766,39094,71377,42281279,39094
061fe50e1afe8925,90054,60035901,39995,90136,60032424,39995,89127,60034652,39995
06262e0d42699df9,42858,12832331,36671,42934,12830091,36671,41931,12831543,36671
06cb4b6a0807fb2f,71166,41140943,40087,71241,41137900,40087,70236,41139891,40087
06d8a2147a1ac4a9,37279,7259897,42137,37360,7256653,42137,36352,7258606,42137
0799bc611bc57798,82513,52474110,38385,82575,52471502,38385,81588,52472936,38385
07b6d98e8a60eb96,53895,23871731,55416,53972,23868120,55416,52967,23870221,55416
08efda1775e6c1c9,64323,34304326,38202,64405,34301179,38202,63396,34303028,38202
09235b76de9a7850,40761,10739856,54319,40838,10734797,54319,39834,10737351,54319
094cca92addab4e2,55330,25305805,18948,55407,25303883,18948,54400,25305163,18948
094e53c40d27af8b,66065,36044175,42003,66145,36041164,42003,65139,36042856,42003
0976b4b8d6dda747,66004,35986125,66728,66086,35982159,66728,65079,35984745,66728
09e6ca5d7c2d420e,39501,9476805,37273,39577,9473681,37273,38577,9475813,37273
0a43b328ac9c7319,82289,52234355,39765,82335,52231512,39765,81364,52233076,39765
0a8cec6b20d86530,61930,31907469,38109,62008,31904887,38109,61006,31906467,38109
0aed9ddb45e8d49c,66724,36705743,39998,66806,36702004,39998,65800,36703868,39998
0b6564f48308531e,78240,48222492,36938,78319,48215369,36938,77314,48217118,36938
0b82643fa4c408c1,42678,12659439,39475,42756,12651999,39475,41751,12654249,39475
0c256c02a65262a4,65463,35444514,40676,65545,35441226,40676,64537,35443033,40676
0c4ba7b2fa09509b,88430,58411342,39822,88512,58408329,39822,87507,58410225,39822
0cc3d557d0c06cbf,54139,24115264,57632,54215,24111061,57632,53205,24113348,57632
0d00abfcb1a2d38d,84310,54278420,55622,84378,54274645,55622,83374,54276930,55622
0d1ae7781118519e,70144,40123052,42284,70224,40120200,42284,69214,40121916,42284
0d48650a9476d98d,41748,11697916,36498,41799,11695466,36498,40815,11696975,36498
0d51e040e98c68e7,48017,17995755,68222,48095,17991628,68222,47091,17994215,68222
0d8982a2f91ca7da,68701,38680625,40291,68781,38677821,40291,67776,38679404,40291
0daa3bd4d33c8d1d,36496,6476085,40129,36577,6473336,40129,35569,6475111,40129
0dc083d20af3652e,39321,9296979,36113,39397,9293786,36113,38397,9295827,36113
0dced4cb7825ac5f,56107,26088548,59698,56188,26084722,59698,55185,26087219,59698
0e587c21577765f3,74887,44867268,73786,74965,44861946,73786,73959,44864701,73786
0f13c0c91d2c6887,83276,53254177,37210,83355,53251586,37210,82349,53252940,37210
0f835d592b064603,67266,37245848,41455,67346,37242659,41455,66339,37244356,41455
0f9e00fe9f2b8139,84844,54816088,40148,84917,54813211,40148,83911,54815012,40148
0ff0ce1e8a71c8e7,84190,54158634,56132,84258,54154709,56132,83255,54157035,56132
1074f05bffa730c5,47422,17393550,41882,47494,17390836,41882,46496,17392512,41882
10b9af923cfe3f4a,58632,28607932,26726,58708,28604406,26726,57706,28606855,26726
10d924a227b1a82c,87241,57210961,39022,87312,57208120,39022,86315,57209950,39022
1153010300d67223,77461,47438787,36877,77540,47436205,36877,76532,47437711,36877
118cb17133e95453,36019,5996389,40178,36097,5993369,40178,35092,5995344,40178
118ee8ef1739a5ac,60490,30471310,40191,60571,30467072,40191,59563,30469839,40191
11b771435e05308d,70084,40063842,41655,70164,40060490,41655,69154,40062402,41655
