content_hash,rtsp-0_pts_ms,rtsp-0_arrival_us,rtsp-0_bytes,udp-0_pts_ms,udp-0_arrival_us,udp-0_bytes,webrtc-0_pts_ms,webrtc-0_arrival_us,webrtc-0_bytes
00671a27272b0b6e,52152,22128964,56477,52231,22126794,56477,51422,22128859,56477
00a34dfd5e3c3481,60776,30766594,48894,60869,30763899,48894,60050,30765104,48894
00cdcecee6a51c15,79790,49776611,39118,79882,49777225,39118,79066,49775507,39118
01e1c1e2d0f304b1,36846,6835796,39245,36941,6836400,39245,36121,6834423,39245
0229d1afd160c85f,43510,13492656,43843,43596,13491766,43843,42784,13490967,43843
02e86bbd9522f844,57416,27404167,57190,57511,27405940,57190,56690,27404737,57190
02f0c712387fd0d8,57123,27103886,28803,57209,27104136,28803,56393,27103913,28803
0319cbba9d9ee9c3,84944,54933761,40549,85039,54934061,40549,84219,54932585,40549
0321bbe87b5c1cb5,71208,41198308,25141,71302,41196864,25141,70484,41197566,25141
0351ffc487c72d28,86762,56733658,46520,86836,56731724,46520,86022,56732410,46520
035d2cfeeef462e4,86142,56132514,40075,86237,56132221,40075,85418,56132168,40075
0384d29694a20353,81227,51216007,38928,81319,51214629,38928,80502,51215318,38928
03cf16d00d733147,82070,52056653,55221,82160,52054880,55221,81344,52056253,55221
03ffa9a79c58f52f,41584,11574326,37731,41678,11573484,37731,40859,11574115,37731
04343dc67ff55cbc,79910,49896988,38902,80000,49894876,38902,79185,49895814,38902
04368f97fe55fcce,50339,20328835,52331,50432,20327003,52331,49612,20327893,52331
0440c91c369a4c21,67797,37782464,32501,67886,37780888,32501,67070,37781613,32501
04d31397752a391c,71634,41618654,37517,71722,41617324,37517,70906,41617935,37517
04e9750d67a49a31,47704,17690852,25111,47794,17689826,25111,46978,17690366,25111
051599fe7c5a2b2a,50279,20268472,52400,50372,20266936,52400,49552,20267654,52400
055297c9eb6fb5f8,76908,46894824,29573,76999,46893867,29573,76182,46894472,29573
055de48ef02192b1,88544,58534247,61863,88638,58533571,61863,87817,58533775,61863
0562eb046000cc67,50820,20809443,58132,50912,20807030,58132,50094,20808239,58132
0581bd72fcd45e21,41524,11514276,37766,41619,11514268,37766,40799,11513996,37766
05b5108b0754584e,72530,42520217,37735,72624,42518830,37735,71804,42518595,37735
05b94fa68d3398cd,68276,38262070,38728,68367,38262025,38728,67549,38261531,38728
061f8f80c8e4fd87,62756,32747770,56474,62849,32744344,56474,62031,32745696,56474
0632d6889fc2e2ef,78766,48756958,40246,78860,48755418,40246,78040,48755164,40246
0634ec8be6f3687c,69357,39342533,18773,69447,39342064,18773,68632,39341587,18773
064457ebae388552,44046,14031907,44649,44134,14029798,44649,43321,14030736,44649
066b4515a3538e1a,34329,4318001,41969,34421,4316548,41969,33603,4317390,41969
067b265b4d77f097,85844,55832203,41403,85937,55832587,41403,85117,55832235,41403
07cbe62478c81328,87525,57515579,58307,87618,57513013,58307,86797,57514441,58307
0800314e0ef5d512,77869,47856086,41294,77960,47855525,41294,77141,47855205,41294
0817d88e2d01721e,68037,38022128,28995,68126,38021706,28995,67310,38021439,28995
0839402221bcd854,34570,4560804,39742,34664,4559248,39742,33846,4558162,39742
084fdc7303144f1b,79246,49235900,39947,79339,49234798,39947,78521,49235148,39947
08bf3d80ec7559c3,85485,55473022,39158,85576,55471085,39158,84758,55472166,39158
09414dff60e5df5f,55800,25789530,61017,55894,25788914,61017,55075,25789112,61017
0952c946e536023f,71030,41018593,26018,71122,41017054,26018,70305,41017730,26018
0953887a2ed76eb3,39244,9234203,39288,39338,9233671,39288,38520,9233724,39288
09b6aa36a91a1300,35169,5158064,40127,35262,5157527,40127,34445,5157613,40127
09f0678c77074d78,41824,11814646,39075,41918,11813761,39075,41100,11814385,39075
09f727c9e9b1979b,82130,52117163,63106,82221,52116194,63106,81404,52116714,63106
0a5e1657eaa575d5,41764,11754665,39528,41859,11754296,39528,41040,11754229,39528
0a8659ccaaec6e68,82190,52176655,40325,82280,52175772,40325,81464,52175551,40325
0a9284f3d18a3838,36664,6653884,39572,36758,6653103,39572,35939,6653472,39572
0b010200f9756467,89500,59488651,26200,89593,59488300,26200,88774,59488300,26200
0b154ec21b6ff7db,78286,48276064,42614,78379,48274756,42614,77561,48275283,42614
0c1d204112f27bd8,55078,25067662,16740,55172,25067084,16740,54354,25067156,16740
0d338f6a868f8771,48729,18713634,54934,48815,18710744,54934,47999,18712541,54934
0d452daad3199df0,87705,57692565,33711,87797,57692332,33711,86978,57692179,33711
0d5020280640a958,55860,25849666,61870,55953,25848152,61870,55135,25848988,61870
0d8c4b26cb537739,31029,1018378,58571,31123,1018730,58571,30304,1018047,58571
0e07876df5b834e0,55980,25970154,62169,56073,25968607,62169,55255,25969217,62169
0e551a28de1fe4da,31650,1616479,24010,31721,1616493,24010,30908,1616179,24010
0e76a4363c15f10c,76788,46774588,24287,76880,46775565,24287,76062,46774346,24287
0ebf7679b8555520,50098,20088744,50589,50192,20087059,50589,49373,20087955,50589
0ed812569aa925bc,57662,27645858,58489,57749,27644066,58489,56934,27644950,58489
0fa01718b05c5166,61975,31964877,27082,62069,31964042,27082,61250,31964299,27082
0ff61bee2b738d7e,43692,13674801,45791,43779,13674018,45791,42966,13673588,45791
10300af956325157,67858,37843227,29987,67948,37842844,29987,67130,37842134,29987
10883c9f290a309c,85124,55113438,39569,85218,55112831,39569,84399,55112467,39569
11431d1ec9dbed9f,81408,51396168,37960,81500,51395623,37960,80681,51395479,37960
11ae07c22e9f6875,65754,35742237,33785,65845,35740708,33785,65028,35741490,33785
11be67224e5e7e28,40580,10554959,38518,40658,10553014,38518,39851,10553939,38518
11c30823f3fcb08a,51359,21349278,18572,51452,21347742,18572,50633,21348588,18572
120e64c727a6a99a,48969,18952936,54157,49055,18950821,54157,48238,18951753,54157
1222a9e8122cea3f,69832,39819109,51694,69922,39817161,51694,69107,39819006,51694
1233e346a382e018,88668,58658990,62796,88764,58659774,62796,87938,58654128,62796
125fba2dea53a7f6,58032,28006177,58633,58109,28004273,58633,57307,28005027,58633
12c1ec992e30efb5,53821,23811400,45119,53916,23811050,45119,53094,23808318,45119
12fdf782cfdc377d,67077,37063788,63678,67166,37061143,63678,66350,37062655,63678
130647930b7e5008,46922,16912471,58956,47017,16912031,58956,46197,16911924,58956
13318d18e9b8266c,42364,12354707,41524,42459,12354482,41524,41640,12354408,41524
1337e07994add22d,78166,48156733,43284,78261,48156627,43284,77441,48155456,43284
133db43b0804cda1,79432,49418925,39628,79523,49417990,39628,78708,49416815,39628
13498c8acf4e0e04,88124,58112065,30693,88217,58112385,30693,87398,58112066,30693
137ebfa7761240fb,83869,53852469,59551,83958,53852970,59551,83142,53852478,59551
1390725c830efda1,65152,35142100,33513,65245,35140510,33513,64428,35141154,33513
1422c3b44e1f89de,56948,26927252,50563,57031,26925860,50563,56216,26926474,50563
1439a7421727d87b,61558,31546753,53712,61650,31544849,53712,60832,31545429,53712
1453d737c3e8fe99,86329,56315336,39412,86419,56313898,39412,85604,56313632,39412
15b0463a2384e38c,85305,55292963,39050,85396,55291072,39050,84578,55292093,39050
15ce1dd17d8d10e6,65272,35262022,32162,65365,35260449,32162,64547,35261131,32162
16f5a75ac6326e71,61797,31784999,29017,61889,31783977,29017,61071,31784511,29017
16f6956cc149625c,42124,12114503,41339,42218,12113542,41339,41400,12114251,41339
16f7457996f20678,66412,36401990,28783,66505,36400574,28783,65687,36401279,28783
1714dd7c1eda0155,54060,24050647,45584,54154,24049482,45584,53333,24048277,45584
171ea87a48770487,34149,4139572,39807,34243,4137843,39807,33423,4138382,39807
17203e0f3f68aecc,80445,50435989,39430,80540,50435349,39430,79721,50435291,39430
1776fe13835d2da3,61079,31066139,55500,61169,31064436,55500,60352,31065208,55500
17e4423b8a992913,89262,59247795,12578,89353,59247934,12578,88535,59247713,12578
17fcca426432e4fd,48366,18354443,52455,48459,18354570,52455,47639,18353325,52455
