content_hash,rtsp-0_pts_ms,rtsp-0_arrival_us,rtsp-0_bytes,udp-0_pts_ms,udp-0_arrival_us,udp-0_bytes,webrtc-0_pts_ms,webrtc-0_arrival_us,webrtc-0_bytes
007cbfab03b5aa6a,51781,21767294,35233,51810,21766042,35233,,,
00b6e37f5493cec7,62998,32981617,37737,63024,32979638,37737,,,
00c31a19452f780c,49991,19971340,35979,50014,19969983,35979,,,
00f45d9f1af66d34,47476,17451207,34922,47494,17449500,34922,,,
01458508281385cd,57785,27764189,35886,57807,27762985,35886,,,
0180e35bcd153caa,45605,15590518,34108,45634,15589273,34108,,,
01a22ed704677a9e,48067,18051120,38665,48094,18049814,38665,,,
01dc401eb613240c,48429,18414793,32904,48455,18410917,32904,,,
01ffc9be8e34783c,43088,13074509,41213,43117,13073041,41213,,,
0212d29684ffa83c,61447,31424887,37292,61468,31423552,37292,,,
023c3ac76786fd98,84768,54752302,36903,84795,54750517,36903,,,
0240706aab50e16f,84887,54871872,36746,84915,54870597,36746,,,
026cc964da788ba9,89568,59549425,38278,89592,59547768,38278,,,
02980bdab959e970,89034,59009507,37940,89052,59007169,37940,,,
02feb7045d1c5445,46805,16791046,33694,46834,16789877,33694,,,
02ff3512276ff996,35953,5939350,36215,35981,5936271,36215,,,
0324fefa387ac6d4,68816,38801690,36213,68845,38800386,36213,,,
034f44ce971694ed,66239,36223223,36352,66266,36221598,36352,,,
03ca15b0c397c1ea,56826,26804661,55029,56847,26803099,55029,,,
048d60188b50ad5d,68936,38921699,36397,68965,38920456,36397,,,
04b740935c3d85f1,79551,49537162,36537,79580,49535431,36537,,,
04ef80f902cdfb2c,69353,39339066,53179,69381,39336843,53179,,,
050c177c37409233,43389,13374353,37314,43417,13372991,37314,,,
0511aa691e39f931,47417,17391117,34466,47434,17389472,34466,,,
06873743c914b496,79731,49715064,36738,79758,49713898,36738,,,
06cb291fb2010b2a,86328,56312351,38630,86355,56310898,38630,,,
06fcb018dc5942ac,45126,15110925,35715,45154,15109734,35715,,,
072209556e6e096f,46567,16550572,35872,46594,16549411,35872,,,
076cf87778894662,53408,23389011,64717,53431,23386852,64717,,,
077bb3da7737d587,78482,48455582,54765,78498,48454025,54765,,,
07e84a327b266dba,36433,6417157,35936,36460,6415999,35936,,,
084c4fc1d3546ba6,88444,58409649,37371,88451,58407093,37371,,,
0894f15ee76977c8,48489,18471660,32938,48515,18470295,32938,,,
089b93fa630e6cae,46745,16730603,34289,46774,16729441,34289,,,
08b89d64a90756b5,66297,36281591,36504,66325,36280127,36504,,,
08c3260e55b1a056,71274,41259754,54372,71302,41257128,54372,,,
0916ea6a57a2af40,76430,46414917,39137,76458,46413639,39137,,,
0917276d9863fabe,72595,42580763,36677,72622,42577938,36677,,,
09580f2697462096,65156,35142095,41065,65184,35139902,41065,,,
09e524b1c2d6eaf5,84528,54512710,36715,84555,54510568,36715,,,
09ef73edaf05f778,79911,49895149,36213,79938,49893914,36213,,,
0af57864405d0637,86806,56793356,42420,86835,56790870,42420,,,
0b06af131c81d582,76130,46114794,39258,76158,46113510,39258,,,
0b28d412fab2a9cc,89745,59728867,38204,89772,59727227,38204,,,
0b55af11f50993c4,62517,32501100,37907,62544,32499659,37907,,,
0b66b4287a0d0fea,31277,1261447,49517,31304,1259781,49517,,,
0b735f01c97babdb,86627,56613250,40647,86656,56611601,40647,,,
0b9c67974c943cb5,67393,37362374,37251,67405,37360401,37251,,,
0bd942f3bf47c4d2,52085,22067449,35131,52111,22066121,35131,,,
0bddf14f08ad3e5d,44471,14455554,39483,44498,14453301,39483,,,
0c229f1a6e6b1ff5,48126,18110936,36121,48154,18109673,36121,,,
0c56c14f9c538020,55083,25069221,55918,55112,25067303,55918,,,
0ca5aa132b0d0de2,85849,55833277,40228,85875,55831102,40228,,,
0da3cf4f6accf9d7,62161,32147805,55629,62189,32144400,55629,,,
0daa396b20c35755,72052,42038412,37081,72081,42036865,37081,,,
0dd70334d8b5064e,73291,43238926,39820,73282,43237101,39820,,,
0dd9a4194b2c8b22,83448,53434323,36901,83477,53432168,36901,,,
0e08ae62dd43d116,70132,40117802,34164,70161,40116616,34164,,,
0e655a8679fbd306,60011,29985311,49612,60028,29983773,49612,,,
0e9a9a53adce4c54,65216,35201606,41364,65244,35200011,41364,,,
0e9f0f2db7580f82,79074,49054951,36344,79098,49053796,36344,,,
0eda234052c817ea,69056,39042586,36572,69085,39041080,36572,,,
0f10a7b574058bde,73231,43180661,64545,73222,43177598,64545,,,
0f3584cc141c5202,82371,52351981,36511,82395,52350164,36511,,,
0f55051a344e43d5,81530,51516564,34572,81559,51514132,34572,,,
0f679dbca3637744,50286,20267055,35184,50310,20265857,35184,,,
0f950c802a7325f8,33131,3117464,52232,33160,3115900,52232,,,
