content_hash,rtsp-0_pts_ms,rtsp-0_arrival_us,rtsp-0_bytes,udp-0_pts_ms,udp-0_arrival_us,udp-0_bytes,webrtc-0_pts_ms,webrtc-0_arrival_us,webrtc-0_bytes
00aa85b669cd062e,48276,18232975,33607,48278,18230713,33607,47510,18232014,33607
00f6d45416ed3d79,58630,28607193,45739,58651,28604109,45739,57880,28605991,45739
00f761af02439efd,86937,56911862,51643,86955,56908588,51643,86183,56910292,51643
015583896673c375,45976,15952241,26667,45997,15950496,26667,45226,15951666,26667
01e093576efdb8bd,88318,58291616,50653,88336,58288699,50653,87569,58290592,50653
0287452576164141,42617,12590925,11479,42637,12589612,11479,41866,12590327,11479
03617eca7ed0df28,64446,34422676,35903,64468,34420835,35903,63696,34421838,35903
0390e770e9bb2db4,69244,39220881,47962,69265,39217865,47962,68493,39219622,47962
03bc6788443677ce,46340,16313116,24959,46357,16310596,24959,45587,16311937,24959
03d367f45d1dfe3b,75422,45397592,52315,75442,45394699,52315,74673,45396396,52315
0420e29cb8281e73,36743,6715822,45539,36760,6713224,45539,35994,6714600,45539
045d70b196007cf3,66427,36404095,49312,66448,36401422,49312,65679,36403048,49312
0472e3275448fa13,75901,45878901,52034,75922,45874628,52034,75151,45877325,52034
04a38106a3a5b8d4,45796,15773530,49568,45818,15770828,49568,45047,15772633,49568
053e89ca3f6d37f2,40883,10857670,35987,40901,10853683,35987,40129,10855338,35987
055aaf75b2951e37,58332,28307164,47880,58351,28304157,47880,57581,28306020,47880
0574007dbfd06335,75362,45337677,49682,75381,45334543,49682,74613,45336380,49682
057ac971f348f14f,30207,182550,25403,30228,180714,25403,29456,181750,25403
0592365f7903e279,70445,40421332,45154,70465,40417986,45154,69697,40420058,45154
063d75837381933c,50075,20041328,22778,50084,20036682,22778,49321,20040496,22778
06f8681a410ac396,30683,660117,52079,30704,657024,52079,29934,658995,52079
07034e6eec4fcc34,79985,49958054,50180,80002,49955484,50180,79234,49957069,50180
0731129ea8585c51,50898,20873879,51201,50918,20870706,51201,50149,20872405,51201
077c31e90ceb0332,33743,3718197,26955,33764,3716605,26955,32994,3717353,26955
07b75ff792c086d5,75840,45817715,52116,75862,45814731,52116,75091,45816539,52116
07e6322cc3f0c514,78300,48277939,28386,78322,48274611,28386,77552,48276922,28386
08352871eea9a950,32967,2939160,52178,32984,2936880,52178,32214,2938215,52178
083c139cec29b6f8,43337,13313046,49535,43357,13310513,49535,42588,13312103,49535
0924ab41b1738ed7,42097,12069470,53014,42110,12063188,53014,41342,12065328,53014
093bc6a84e207715,37230,7196473,48042,37240,7193372,48042,36474,7195227,48042
094d2c2e8db7453e,65651,35623657,39893,65668,35621366,39893,64901,35622764,39893
095deaadc40e5b54,64825,34795863,53219,64838,34790992,53219,64075,34792996,53219
09d21d360b81bd35,70325,40302802,43124,70347,40300574,43124,69577,40301744,43124
0a1e15f2c6ff5f15,58152,28127357,48442,58171,28124207,48442,57402,28126188,48442
0a254172ecd535da,34223,4199109,46844,34244,4196921,46844,33473,4198167,46844
0aa3545105b32ce0,53355,23328731,9956,53374,23327462,9956,52605,23328021,9956
0b1e076b2159b92b,77821,47797760,49782,77842,47794888,49782,77072,47796667,49782
0bc6817cffe8a285,74824,44800354,18220,74845,44798304,18220,74076,44799507,18220
0bd86ee873cd5bda,81418,51393765,48240,81438,51391351,48240,80668,51392792,48240
0c203e0d0a1f3d17,87780,57757624,26161,87802,57755454,26161,87032,57756608,26161
0c235fe6f3e11178,42444,12415225,18836,42461,12413672,18836,41691,12414513,18836
0c7fa05926932fd4,59604,29567894,50338,59611,29564357,50338,58855,29566702,50338
0ca5f1b82176e32c,60791,30765640,16671,60811,30764250,16671,60040,30764936,16671
0cacb1f877547d12,48920,18894065,51995,48938,18891162,51995,48170,18892953,51995
0cc8ec034ce23572,76263,46238786,53552,76282,46235039,53552,75513,46237350,53552
0cf15b578b152dd6,61931,31907842,52530,61952,31904783,52530,61182,31906570,52530
0d4b3118ee05b3e5,46998,16973692,47165,47018,16970870,47165,46246,16972615,47165
0d552a54424c215b,60732,30705651,18274,60751,30704250,18274,59980,30705042,18274
0d5800b8052ccaa7,73925,43903320,51141,73946,43898770,51141,73177,43900717,51141
0d585fb50c47626b,31041,1019135,51345,31063,1016498,51345,30293,1018050,51345
0d6a11204a52f51c,40281,10258656,51910,40301,10254025,51910,39530,10257293,51910
