content_hash,rtsp-0_pts_ms,rtsp-0_arrival_us,rtsp-0_bytes,udp-0_pts_ms,udp-0_arrival_us,udp-0_bytes,webrtc-0_pts_ms,webrtc-0_arrival_us,webrtc-0_bytes
00a9d9008242e1db,39000,8939660,24414,39040,8937819,24414,,,
00ad6c975423c843,42597,12536207,15932,42636,12533897,15932,,,
0131d8c7f2390b28,78038,47977282,51866,78076,47974769,51866,,,
01321f2631a698b8,47036,16974208,53835,47072,16970749,53835,,,
0139cdb5adece3fc,87578,57517108,37794,87614,57512550,37794,,,
0211cbc98f148433,46920,16857728,53297,46956,16854714,53297,,,
021902e552689757,49434,19372680,22945,49472,19370676,22945,,,
02ad7e6744ef0bb9,60290,30225746,26470,60326,30223979,26470,,,
02b5cad77b5fcc13,55972,25911952,50454,56010,25907844,50454,,,
03355cd2e3ceb05c,89735,59674334,35270,89774,59672079,35270,,,
03f21256b05fa663,75404,45340945,35018,75440,45338506,35018,,,
04728a249faad9c5,71025,40964799,50881,71064,40962111,50881,,,
048406d9c7292750,46498,16437566,50722,46536,16434471,50722,,,
04a8b84441684098,83500,53439242,50910,83538,53435931,50910,,,
04e5c8f65d12b956,88594,58534149,34281,88634,58531957,34281,,,
04f859c61426480b,53991,23930493,51202,54029,23927455,51202,,,
050df57b9789e9eb,34694,4619747,51846,34719,4616977,51846,,,
05291b1af56e4e17,78820,48757474,34442,78856,48754639,34442,,,
057d7839a50b5342,84637,54577375,32522,84677,54575513,32522,,,
058364d03179acf4,74806,44742055,50097,74840,44738697,50097,,,
05954e9c5d5b8b3b,81040,50977148,32796,81077,50974953,32796,,,
0625e2a32495532f,75702,45641201,34408,75740,45638534,34408,,,
06680eccb4f19124,56712,26628963,17755,56729,26627425,17755,,,
0690c440611da7a9,63834,33765967,22523,63866,33764502,22523,,,
06a1610d305c978f,86560,56494026,33294,86593,56491671,33294,,,
06fb4c5a66913026,65511,35445711,68779,65544,35441842,68779,,,
0795e9c0d6cffa56,87757,57694076,35430,87794,57691871,35430,,,
080a3612b59db30c,66755,36695666,34113,66761,36658862,34113,,,
0854892b9a0a58f5,61797,31726641,32478,61826,31724567,32478,,,
0855bed0b1576fea,85480,55415794,50721,85514,55412292,50721,,,
089bdd0183795a9e,54715,24591364,51918,54690,24587903,51918,,,
08cb32bf7a4d3f11,89020,58955540,51315,89054,58952562,51315,,,
08d3be340c477258,46800,16737595,52791,46836,16734648,52791,,,
08f18f0d909936ba,77504,47440868,34989,77541,47438842,34989,,,
0902cc58afef3c07,69530,39465211,63152,69564,39461827,63152,,,
0934f3a75c4693e1,56771,26689922,11113,56789,26687283,11113,,,
0976491eb98f4812,79118,49056623,35248,79156,49054689,35248,,,
098ccb4a35a785aa,33610,3543201,24634,33643,3541076,24634,,,
0a4580fad765482a,48782,18715461,52605,48814,18711933,52605,,,
0a8f0ebfb10e27af,54114,24054458,51295,54151,24049185,51295,,,
0ac8537b56077acd,73003,42941212,49604,73040,42938311,49604,,,
0ae2484178ae837d,87276,57215871,54095,87314,57212665,54095,,,
0afecfbbb6693cd3,32466,2404383,51639,32503,2401233,51639,,,
0b3b9d911fc2f202,47752,17691550,16405,47792,17690184,16405,,,
0b4c6013614d1443,78341,48278423,52829,78377,48275028,52829,,,
0b4f51d364231f3d,56889,26807839,5942,56909,26807129,5942,,,
0b545e4530bc1c70,57654,27591661,52229,57690,27588101,52229,,,
0c15a217d83b2618,35051,4977693,18162,35078,4976388,18162,,,
0c62ab2781e406fc,50941,20874460,50086,50973,20871182,50086,,,
0c8adc8791f7f71a,36542,6480653,54132,36579,6477412,54132,,,
0cb0861e09a85837,79297,49236842,35708,79336,49234751,35708,,,
0cda6e09aaecf6f1,47454,17393491,38092,47493,17390894,38092,,,
0d3daeb41b95f1b4,62929,32868680,62164,62967,32865164,62164,,,
0d5581fbe4c7926e,72583,42522908,50517,72620,42518564,50517,,,
0d85ddb9b9e7be48,59449,29389019,52940,59487,29385100,52940,,,
0d880a4684c62136,42657,12594868,15100,42695,12593612,15100,,,
0daed97617443424,59087,29026907,49520,59126,29024170,49520,,,
0e0ae1c4f49482d4,63230,33170686,62773,63268,33166708,62773,,,
0e5ab20dee27ce81,73782,43720687,32490,73820,43718492,32490,,,
0e98e9ad6fd08e26,63596,33525981,23662,63626,33524381,23662,,,
