content_hash,rtsp-0_pts_ms,rtsp-0_arrival_us,rtsp-0_bytes,udp-0_pts_ms,udp-0_arrival_us,udp-0_bytes,webrtc-0_pts_ms,webrtc-0_arrival_us,webrtc-0_bytes
0031d53ff178d483,58648,28678897,16428,58716,28677807,16428,,,
00b5dcc9518dc287,40603,10626090,38379,40662,10623912,38379,,,
011b8e4ebb0d2aee,84558,54588245,35070,84624,54585953,35070,,,
013a867b9b1d346a,65846,35879501,31740,65912,35873351,31740,,,
013f3fd25606c1a5,37959,7989316,38287,38026,7987306,38287,,,
0169b22b6757d423,74481,44511626,52802,74547,44508718,52802,,,
01ce4972b92daaef,73409,43430235,35360,73466,43428120,35360,,,
03621d1d27991383,30325,312031,32861,30348,310262,32861,29616,343093,32861
03a8d804681f422c,62069,32097565,52314,62133,32095162,52314,,,
0458df8625c8052f,44436,14467135,47583,44503,14464416,47583,,,
045ce746b20ca5ef,46111,16143374,20041,46180,16141814,20041,,,
04fa7aebf9dea0b5,88277,58309321,62044,88343,58304996,62044,,,
05776eb3b6198862,49592,19623889,28882,49661,19622858,28882,,,
05d2582896b93d7e,44017,14045816,16874,44083,14044606,16874,,,
061269956ae44cf4,37482,7509431,35107,37546,7507304,35107,,,
066a83146b76c595,63690,33717967,49794,63753,33715245,49794,,,
0688920e3da7974d,71545,41576918,37429,71612,41574246,37429,,,
068ff13657283135,73526,43552191,34975,73586,43548075,34975,,,
07425f7c851f27d4,63509,33541355,51475,63575,33536351,51475,,,
0791e3c845d6265b,46658,16687398,66832,46721,16682922,66832,,,
0825912e187b7d7c,40723,10746100,35169,40782,10744117,35169,,,
086c3b41494bf9cf,74660,44691398,51299,74727,44688588,51299,,,
08ce94b54c829427,32923,2951558,63767,32985,2947082,63767,,,
08ea7e2abcf7948d,59785,29817489,57911,59853,29814963,57911,,,
08ee3ab251ffcf38,67170,37192502,25726,67229,37191017,25726,,,
09b220003f7c3c6d,30266,252313,33240,30289,250370,33240,29556,281399,33240
09ba71c250f461f2,49471,19501931,19485,49539,19500702,19485,,,
09fb15e48995b4c2,59905,29935914,28406,59973,29934487,28406,,,
0a6178c183693fd1,62517,32517003,35047,62553,32515124,35047,,,
0a802192d7e65c27,75264,45290669,33881,75326,45288280,33881,,,
0ab0022165106148,44643,14675574,48602,44710,14671649,48602,,,
0af9b63316694df6,66148,36172714,30845,66209,36170969,30845,,,
0baa60119a1b30ee,30498,491923,32141,30529,490309,32141,29795,522785,32141
0bcdb767842e42bc,52649,22680627,50926,52716,22677497,50926,,,
0c10d6f7d19b9b3b,50864,20884968,36070,50923,20885185,36070,,,
0c4d607078a6d79b,75021,45052920,34050,75090,45052173,34050,,,
0ccee78471526bce,78505,48536882,31427,78572,48534042,31427,,,
0cde95796ce7e84e,75324,45350992,33551,75386,45348265,33551,,,
0d0394550b50287a,59066,29097371,52039,59133,29094966,52039,,,
0d95f51beed2d679,52052,22081811,50721,52120,22081479,50721,,,
0de7af9a04f216b1,59126,29157028,52274,59193,29154861,52274,,,
0e5d2e55e504323d,78147,48170027,18714,78207,48168610,18714,,,
0e95fdce5ac608d2,47193,17222768,34244,47259,17221083,34244,,,
0ed7e621a38b902b,60689,30717300,39310,60753,30715013,39310,,,
0ef0972048f2555a,70163,40194713,36115,70230,40192007,36115,,,
0eff94fae3a1b965,60027,30058957,25704,60094,30055977,25704,,,
0f1ff9ff7eef2d4e,87135,57164785,49386,87200,57162156,49386,,,
0f5595793fc5b62a,78444,48471243,23093,78507,48469043,23093,,,
0f8500afc9eb2393,31172,1216929,48777,31162,1124248,48777,,,
0fd94a45868bda6e,71783,41809965,36199,71846,41807985,36199,,,
0fef63a14cbae84f,45404,15423430,50836,45459,15420830,50836,44716,15450356,51089
1010f09bb0b2aa82,42037,12068028,50216,42103,12065196,50216,,,
1025e83fbf73cbda,37062,7094214,34866,37129,7090497,34866,,,
1098a599acc1eb9e,39577,9605633,36649,39642,9603592,36649,,,
10ccb3944b89fc6a,40783,10806049,35539,40842,10803945,35539,,,
115d602ed16f193a,42936,12965873,31443,43002,12964051,31443,,,
11c3c0061a7343dd,50742,20775017,50794,50811,20773038,50794,,,
121f367a70847267,45930,15962562,35487,45999,15960554,35487,,,
122a3164a6a89922,54870,24897761,4698,54935,24897036,4698,,,
1290ee20d712da88,56492,26519816,34872,56556,26517825,34872,,,
12bc8072d02c89b8,58291,28319684,26317,58356,28317968,26317,,,
12fcdc35a1420aa8,89895,59926213,68396,89961,59923008,68396,,,
1366ee2db1351a3b,61949,31977527,51650,62013,31975131,51650,,,
141b76178bf7a336,71063,41095079,59143,71130,41092225,59143,,,
14231e7f289adc03,86655,56685096,47494,86721,56682648,47494,,,
142f66e59b56341e,33579,3610911,28256,33648,3610250,28256,,,
147610acf00cc0ed,44077,14104843,10633,44142,14103807,10633,,,
148c1c3092ffa850,87075,57104779,49175,87140,57102154,49175,,,
148d1d429b6ac220,77542,47572332,62029,77607,47569164,62029,,,
149320a7c2b0d6c1,37899,7929404,38487,37966,7927363,38487,,,
1495412f22dda77a,39936,9965837,36849,40002,9963749,36849,,,
14c6e74049c862c6,86595,56627024,46594,86662,56623921,46594,,,
14e5910827ecad47,67350,37372348,22398,67409,37371056,22398,,,
14e7251dd6affa0c,68963,38994418,53429,69030,38991948,53429,,,
14fb2f34cd9a772c,80598,50628194,50980,80664,50625830,50980,,,
1500ac7fbc6e6328,62457,32458905,35250,62496,32457468,35250,,,
152bf83d239778a0,74961,44991092,34392,75027,44988335,34392,,,
155f13905e7418dd,46598,16625317,66438,46660,16621566,66438,,,
158e3100cfcda7fb,58887,28917985,49190,58957,28918712,49190,,,
15ae46c057cea4d7,44822,14829112,49464,44865,14826454,49464,,,
16579f026f68de89,56130,26159904,33440,56196,26157957,33440,,,
167219973a9737a1,34300,4332474,69004,34366,4327466,69004,,,
16b7b2177145cf55,60509,30537128,39723,60573,30534770,39723,,,
16bf82bc606d3d2f,41917,11946923,49805,41982,11944224,49805,,,
1724d3be5828afb9,62695,32696639,35043,62733,32694675,35043,,,
1728e78af94bb9fe,72321,42350984,36804,72386,42347964,36804,,,
17b187a565e26d59,31524,1453737,50072,31489,1450974,50072,30750,1478152,50072
17cc24ba389e6ade,67647,37673505,33626,67710,37671349,33626,,,
18044db425b555d5,85763,55783778,32906,85820,55781660,32906,,,
181053dfe3189bb3,62009,32037541,51818,62073,32035148,51818,,,
182a4eb0e5d36c2e,76286,46311879,48705,76348,46309306,48705,,,
182aa7a9c1cadecb,35438,5468803,34411,35505,5466996,34411,,,
1837e09c5b73fc61,89595,59625959,64921,89661,59622924,64921,,,
18e94679b386188f,44376,14406722,45191,44443,14404594,45191,,,
191441412490f4a4,35079,5108813,32507,35145,5106877,32507,,,
19425452a0f281e5,64973,34977633,47264,65013,34975248,47264,,,
19735c40bea1600f,77602,47632381,62334,77667,47629164,62334,,,
19a039160e91d750,87798,57823776,30783,87860,57822039,30783,,,
19a23290523af5bf,87918,57944589,30618,87981,57942813,30618,,,
19b139c5054555c5,88398,58426155,62240,88461,58423120,62240,,,
19e6bced9e4d6b91,82217,52248813,53927,82284,52245636,53927,,,
1a33a18fdb1ce523,48996,19024313,59607,49059,19021266,59607,,,
1a740a765a9b3f42,56732,26760026,37413,56796,26757875,37413,,,
1a86a254fb16742e,86835,56864764,48579,86900,56862120,48579,,,
1ad0924d6a1e3ab1,80059,50085991,17254,80123,50084847,17254,,,
1b43777be2320317,30611,612128,32392,30649,610301,32392,29913,638080,32392
1bcbddb8b1582f11,79518,49549035,51733,79584,49546013,51733,,,
1bdce64d7a737b7c,33042,3069663,51021,33105,3067039,51021,,,
1c0383a1ed955e7c,44496,14527079,48120,44563,14524326,48120,,,
1c44bd7508a7d3bc,34657,4687900,23490,34725,4686585,23490,,,
1c67ac039513c428,88757,58785221,52037,88821,58782692,52037,,,
1c8971c85b84fda6,67469,37493170,22240,67530,37491320,22240,,,
1ca03171344e70b4,40418,10450062,52991,40484,10445476,52991,,,
1caa4c3f711d9bbc,58826,28858398,46729,58895,28857220,46729,,,
1cadf0ab68e36470,58525,28556227,37341,58593,28554494,37341,,,
1d687dace4c757bb,50555,20584130,52192,50620,20581340,52192,,,
1da02a92b3a4a7ce,65668,35693764,46791,65729,35691298,46791,,,
1de61ad7d07e99b3,52172,22200395,51072,52236,22197446,51072,,,
1e3bae7c9c707444,70404,40435073,36464,70474,40435864,36464,,,
1e5d61a3834fc8f1,72142,42170260,36578,72206,42167972,36578,,,
1e74b66edcbc10ab,86234,56263837,33397,86300,56261962,33397,,,
1e87402497d39c39,72380,42410812,36743,72446,42408089,36743,,,
1e8b4e7e87ea034a,62128,32158043,61579,62193,32155204,61579,,,
1ec6b9b639e0cd52,63215,33236752,35302,63274,33235818,35302,,,
1eff10eb7349f44a,62812,32816510,34447,62853,32814616,34447,,,
1f074864aeac579c,75144,45170641,34148,75207,45168330,34148,,,
1f093ddd2b413e3d,57630,27661062,52834,57697,27658330,52834,,,
1f14a94da1c54186,50014,20044150,54152,50080,20041455,54152,,,
1f45e432b253094e,87015,57044724,48923,87080,57042150,48923,,,
1f6f80b6143563bd,69689,39713689,35517,69750,39711621,35517,,,
1f8ddf3cb4c273a3,72499,42529917,36715,72566,42528027,36715,,,
1fcaec14dc07a6af,80178,50206482,24767,80243,50204946,24767,,,
201b92ae1b7417fb,42575,12607349,33445,42643,12605243,33445,,,
20771569a3823ad6,85232,55248387,52156,85284,55246109,52156,,,
2078bda5bbcf582e,69209,39241679,53618,69274,39236164,53618,,,
20c0e101569b1477,44762,14768338,50538,44803,14765167,50538,,,
20d3cdb220383974,42216,12247364,49821,42282,12244206,49821,,,
20d3cf89ff77b749,52828,22858781,25881,52895,22857178,25881,,,
213fb983ced058f4,84797,54827596,35156,84864,54825687,35156,,,
215d7f10792b7bd0,74721,44752971,60631,74787,44748693,60631,,,
21d1a97e722604eb,57812,27842861,52414,57877,27839119,52414,,,
21d3914a73bdacbb,55831,25861356,65118,55896,25858227,65118,,,
2250361a3d0723f7,75503,45532383,33620,75567,45528386,33620,,,
228f2c301b8690c2,85098,55128836,49714,85164,55126103,49714,,,
2299f24a8417dcfc,56312,26343934,33414,56376,26338161,33414,,,
22b12ee5cc7a5ba4,35378,5408850,34387,35445,5406995,34387,,,
2301bba179463bea,61470,31502306,35207,61537,31499280,35207,,,
23566ecd54712599,81141,51168171,51630,81204,51165583,51630,,,
23730c25eea673dc,75742,45770665,33357,75807,45768360,33357,,,
245656bde746a6c1,70105,40134321,36130,70171,40132389,36130,,,
24c80891faca8b06,84738,54767583,35588,84804,54765713,35588,,,
24dfedd6123a0928,39697,9725677,36661,39762,9723648,36661,,,
24ef034627532466,83395,53387064,23731,83424,53385406,23731,,,
2522caea745a8b6f,32378,2409043,44849,32445,2406695,44849,,,
2578fde45bca9907,53130,23163136,45830,53198,23159399,45830,,,
2594ce8e837d281d,62188,32219387,37976,62255,32216579,37976,,,
