content_hash,rtsp-0_pts_ms,rtsp-0_arrival_us,rtsp-0_bytes,udp-0_pts_ms,udp-0_arrival_us,udp-0_bytes,webrtc-0_pts_ms,webrtc-0_arrival_us,webrtc-0_bytes
0056fa8f655d2fc9,57303,27289835,37903,57331,27287702,37903,56718,27289117,37903
0081544d86c42869,83090,53077253,57788,83119,53075710,57788,82504,53077815,57788
00b293251f083969,56346,26330109,45441,56371,26327879,45441,55759,26329047,45441
00c5cad64c1b7229,69117,39103335,29177,69144,39101295,29177,68531,39102210,29177
00d01c9ba4add476,46089,16075876,42938,46118,16074431,42938,45502,16076120,42938
02459cebff74a559,87646,57633709,45452,87675,57632033,45452,87060,57633872,45452
02bf4458db52e4c5,84603,54582473,56069,84624,54580385,56069,84016,54582585,56069
02f4cfb817951eaa,47707,17693830,39581,47734,17690604,39581,47120,17691831,39581
03280c373ad192af,60719,30705208,17924,60747,30703956,17924,60132,30704583,17924
033a24161c817bd3,60183,30165441,27340,60207,30164289,27340,59595,30165315,27340
03dd1db7cfe0afc8,72657,42641628,57167,72681,42638285,57167,72068,42640338,57167
04504b9ccded8232,73735,43720285,60886,73761,43718314,60886,73146,43720575,60886
049a9b6f63fc6162,77336,47320147,31866,77362,47318559,31866,76747,47320108,31866
04a42162f631aa70,79731,49716051,29862,79758,49714748,29862,79143,49716045,29862
05334e76b7e758e6,89987,59974605,43852,90016,59972427,43852,89401,59973908,43852
0558411c0be57d59,49567,19552723,35634,49594,19550849,35634,48978,19552154,35634
05d9d92db1a731fa,70859,40844656,56195,70886,40842448,56195,70271,40844678,56195
0606ea4100a3f991,85669,55656569,26225,85699,55655456,26225,85083,55656526,26225
06ccb996ee86cb5a,47466,17452421,39992,47494,17450728,39992,46879,17452459,39992
07a2f6fd18b98b69,44426,14394684,10828,44437,14393647,10828,43830,14394037,10828
07d2d8ec047e75d8,66058,36045263,47451,66086,36042546,47451,65469,36044164,47451
07f7b870cc77c950,64859,34846538,44027,64888,34845080,44027,64274,34846820,44027
0809e83dddb02192,54362,24349248,45343,54391,24347536,45343,53775,24349247,45343
081d14ee7eb730a5,85849,55835103,67371,85875,55832199,67371,85263,55833905,67371
083429e5b5a1c07e,60242,30225123,26291,60267,30224123,26291,59655,30225292,26291
083c3cb19a8603bf,81531,51516692,37979,81558,51515133,37979,80944,51516710,37979
0857bd0396843680,30376,362945,54430,30404,360440,54430,29787,361853,54430
0893529f36bec386,65756,35743151,45064,65784,35741052,45064,65168,35742247,45064
08de56069179b4c9,66597,36583238,45855,66624,36581234,45855,66008,36582419,45855
08e9f76769066624,33850,3837065,20579,33879,3836166,20579,33264,3837064,20579
0915c22715fcded5,75535,45521759,60324,75562,45519007,60324,74946,45521520,60324
09c9025c00122d4f,83873,53856390,25608,83898,53855267,25608,83286,53856419,25608
0a080305b39110a0,88127,58113566,46252,88155,58112168,46252,87541,58113955,46252
0a0f6ed9dc6dad57,51789,21773235,42651,51814,21771082,42651,51202,21772214,42651
0a1185491ac4c729,84662,54637347,57092,84679,54635896,57092,84075,54637867,57092
0abfb15aa8b1a183,83393,53380854,26000,83421,53377457,26000,82806,53379364,26000
0b180194fa20795b,65041,35026457,45303,65068,35024921,45303,64454,35026531,45303
0b192fe7514ac903,36435,6419025,59649,36460,6417319,59649,35845,6419599,59649
0b329a85b5ed2a25,44719,14696077,41600,44737,14694101,41600,44127,14695192,41600
0b538c9cef0c274a,45312,15299944,46714,45339,15296227,46714,44725,15297456,46714
0b723cfe75ddd198,48786,18772427,38770,48814,18770771,38770,48200,18772434,38770
0bf85a8db1fb51d7,66237,36221983,29868,66264,36220741,29868,65649,36221987,29868
