content_hash,rtsp-0_pts_ms,rtsp-0_arrival_us,rtsp-0_bytes,udp-0_pts_ms,udp-0_arrival_us,udp-0_bytes,webrtc-0_pts_ms,webrtc-0_arrival_us,webrtc-0_bytes
0083d173dbc53543,70692,40663170,35910,70759,40660379,35910,,,
00cf09d5cd47b7c8,61034,31017068,40929,61112,31013522,40929,,,
00d75d7431efb846,33869,3841931,37238,33938,3839385,37238,,,
01143b3b6efdb693,64628,34607119,39481,64702,34603987,39481,,,
0126be2ed6b031f5,53291,23264464,41924,53339,23240305,41924,,,
016e09bdf305e361,38120,8102388,38361,38197,8098712,38361,,,
019f49502f0afd4a,73635,43605289,40912,73699,43601116,40912,,,
01f1fc6d40adfb92,73576,43554714,40853,73649,43551070,40853,,,
01f2bc55cec42957,81188,51156922,38454,81252,51154057,38454,,,
02ebccd1e071fe12,66129,36108237,40056,66204,36105395,40056,,,
032072091f3d48fd,79202,49184103,58357,79278,49180153,58357,,,
036973df4eaf45a1,54738,24724154,40191,54816,24717876,40191,,,
036f6647c1aa4aca,37402,7380094,38009,37476,7377515,38009,,,
03727bd252de9771,76381,46361219,38636,76457,46358733,38636,,,
03b2665e3f3741b3,43217,13197740,40937,43293,13194852,40937,,,
03c6876e9476c60d,73385,43364846,39733,73460,43361439,39733,,,
03de02bda8be0dc0,77704,47680042,38917,77776,47677656,38917,,,
0401ca027b3bf5a4,51855,21836139,40963,51930,21832008,40963,,,
04417f0a50b77704,55416,25313126,41168,55409,25310318,41168,,,
04d7e0be9206f8da,68162,38143911,37026,68239,38140283,37026,,,
05041c9a528b79bc,49334,19313291,38828,49408,19309965,38828,,,
0566a39485f5273c,41719,11701524,40499,41796,11698071,40499,,,
057f85e834197b22,84299,54281834,39989,84375,54276930,39989,,,
05893b342e91766b,53810,23752718,40096,53848,23750114,40096,,,
066dd1337c3512e7,60375,30350171,39634,60446,30347331,39634,,,
06c56ca8ed8b3812,61633,31610297,41461,61706,31607399,41461,,,
06dca8933090d9d2,58274,28250834,37309,58347,28248401,37309,,,
0729e9c0ce6fed4a,60435,30411227,56051,60506,30407773,56051,,,
07d9b0dd7728b163,67749,37728044,54913,67823,37724511,54913,,,
07f40a3cb061c269,68460,38442478,37333,68538,38440055,37333,,,
08452ed2e8e6ad71,53642,23572909,41836,53668,23570172,41836,,,
084bbe7623dc8ead,58512,28490814,36513,58587,28488279,36513,,,
085f45c76af2d88c,64986,34966781,40778,65062,34964022,40778,,,
086d82db061f63cf,31582,1564323,40848,31659,1561163,40848,,,
08940718cf7e1eb6,70989,40963152,38553,71059,40960473,38553,,,
08e0feea76f3d9f5,88135,58114908,38846,88211,58112309,38846,,,
08f1aa55c6376428,84599,54577350,40259,84673,54574448,40259,,,
0902001c6b9c818c,73265,43246172,42668,73339,43241027,42668,,,
0912bf1830899464,73205,43187537,67072,73280,43182221,67072,,,
09342898c6d1ba85,49393,19372290,38841,49468,19369534,38841,,,
0944e3398fc1e479,64449,34428281,39774,64524,34425236,39774,,,
09a70e741aecdfb2,76803,46785568,65089,76879,46781227,65089,,,
09e14d7b0bd35bac,45258,15237119,36731,45333,15234291,36731,,,
0a709a1575ee8578,81425,51397033,38015,81493,51394391,38015,,,
0aa50c3e8c7fc62b,78121,48099733,37443,78196,48097459,37443,,,
0ab96db290582c18,78300,48279922,35220,78376,48277692,35220,,,
0ac4ff4644d9aca4,44719,14696707,36491,44792,14694105,36491,,,
0b62c9a39e8cdba5,36437,6418612,37617,36514,6415707,37617,,,
0b682a2ce009bff5,53351,23274370,42175,53369,23271139,42175,52640,23304879,44981
0bd1e9fbe81d5a45,33988,3963107,36738,34058,3959480,36738,,,
0cb91920b5d08fc2,36858,6838875,37651,36934,6835773,37651,,,
0d424d56586f4b1e,63248,33227919,40688,63323,33224961,40688,,,
0d4c1213149bcd87,74761,44741866,41760,74837,44739025,41760,,,
0da9bb3ef808c861,32487,2465915,38518,32559,2461200,38518,,,
0dbe451e2050d95f,57731,27713946,38816,57809,27710646,38816,,,
0dea73860964dd9d,70811,40783318,37409,70879,40780336,37409,,,
0e61e15aaa798651,42738,12717225,40178,42813,12714359,40178,,,
0e9e90a047c493e5,89816,59795483,38259,89891,59792648,38259,,,
0f5f3c59675d30e0,81955,51936891,40020,82032,51934017,40020,,,
