ts_iso,uptime_ns,mcm_total_pct,mcm_user_pct,mcm_system_pct,mcm_rss_kb,mcm_threads,mcm_vol_ctx,mcm_invol_ctx,sys_user_pct,sys_system_pct,sys_iowait_pct,sys_idle_pct,cpu0_pct,cpu1_pct
2026-05-21T00:44:39+00:00,1779324279773365508,8.62,7.26,1.36,100348,37,27,964,8.39,7.48,0.23,83.90,0.95,0.00
2026-05-21T00:44:41+00:00,1779324280918467267,4.80,2.62,2.18,100348,37,27,964,6.33,7.64,0.22,85.81,0.94,0.00
2026-05-21T00:44:42+00:00,1779324282065174877,4.44,3.56,0.89,100348,37,27,964,5.78,7.11,0.00,87.11,0.94,0.00
2026-05-21T00:44:43+00:00,1779324283210718099,4.36,3.49,0.87,100348,37,27,964,9.37,7.63,0.22,82.79,0.00,0.00
2026-05-21T00:44:44+00:00,1779324284361341450,4.85,3.52,1.32,100476,37,27,964,9.91,9.25,0.00,80.84,2.83,0.00
2026-05-21T00:44:45+00:00,1779324285512203005,4.42,3.10,1.33,100476,37,27,964,5.31,7.52,0.00,87.17,0.93,1.72
2026-05-21T00:44:46+00:00,1779324286657326634,4.84,4.40,0.44,100476,37,27,964,5.49,7.91,0.22,86.37,0.00,0.00
2026-05-21T00:44:47+00:00,1779324287803732966,4.41,3.96,0.44,100476,37,27,964,8.59,7.71,0.22,83.48,0.93,0.00
2026-05-21T00:44:49+00:00,1779324288953725929,4.01,3.56,0.45,100476,37,27,964,10.91,7.80,0.22,81.07,4.72,3.48
2026-05-21T00:44:50+00:00,1779324290103743206,4.68,2.98,1.70,100476,37,27,964,5.96,12.34,0.00,81.70,19.85,0.00
2026-05-21T00:44:51+00:00,1779324291248361779,4.47,3.13,1.34,100476,37,27,964,4.70,7.38,0.22,87.70,1.87,0.87
2026-05-21T00:44:52+00:00,1779324292396010964,4.04,3.14,0.90,100476,37,27,964,4.04,6.95,0.00,89.01,0.94,0.00
2026-05-21T00:44:53+00:00,1779324293541622259,4.05,3.15,0.90,100476,37,27,964,6.53,7.43,0.23,85.81,0.00,0.00
2026-05-21T00:44:54+00:00,1779324294688824629,4.48,3.14,1.35,100476,37,27,964,4.26,7.17,0.00,88.57,0.93,0.00
2026-05-21T00:44:55+00:00,1779324295835605999,4.93,2.69,2.24,100476,36,27,964,9.19,9.64,0.22,80.94,3.70,2.65
2026-05-21T00:44:57+00:00,1779324296993490813,4.37,2.18,2.18,100476,36,27,964,7.64,8.52,0.00,83.84,1.85,2.56
2026-05-21T00:44:58+00:00,1779324298140422460,4.85,3.08,1.76,100476,36,27,964,14.32,9.03,0.22,76.43,0.93,0.00
2026-05-21T00:44:59+00:00,1779324299286983700,4.44,1.78,2.67,100476,36,27,964,4.67,7.11,0.00,88.22,0.00,0.00
2026-05-21T00:45:00+00:00,1779324300433997292,4.81,2.63,2.19,100476,36,27,964,5.47,8.75,0.44,85.34,2.75,0.86
2026-05-21T00:45:01+00:00,1779324301602938643,4.38,1.75,2.63,100476,36,27,964,5.69,8.97,0.22,85.12,1.82,0.00
2026-05-21T00:45:02+00:00,1779324302745803661,4.38,2.19,2.19,100476,36,27,964,5.91,7.66,0.22,86.21,0.93,0.00
2026-05-21T00:45:04+00:00,1779324303890272883,4.40,3.52,0.88,100476,36,27,964,8.13,8.57,0.22,83.08,0.93,0.00
2026-05-21T00:45:05+00:00,1779324305038295160,4.36,3.92,0.44,100476,36,27,964,7.41,6.32,0.00,86.27,0.93,0.00
2026-05-21T00:45:06+00:00,1779324306179379492,4.35,4.35,0.00,100604,36,27,964,7.39,7.83,0.22,84.57,0.93,1.74
2026-05-21T00:45:07+00:00,1779324307329483455,4.89,3.56,1.33,100604,36,27,964,11.33,7.56,0.00,81.11,2.80,2.63
2026-05-21T00:45:08+00:00,1779324308475625084,4.78,3.91,0.87,100604,36,27,964,8.48,8.26,0.00,83.26,0.00,0.00
2026-05-21T00:45:09+00:00,1779324309640865879,3.94,1.31,2.63,100604,36,27,964,8.53,7.88,0.22,83.37,0.00,0.00
2026-05-21T00:45:10+00:00,1779324310794060934,4.40,1.76,2.64,100604,36,27,964,5.05,8.35,0.22,86.37,1.85,0.88
2026-05-21T00:45:12+00:00,1779324311934113211,4.87,2.65,2.21,100604,36,27,964,4.20,7.96,0.22,87.61,0.93,0.00
2026-05-21T00:45:13+00:00,1779324313098021599,4.44,3.56,0.89,100604,36,27,964,6.67,6.67,0.00,86.67,0.00,0.00
2026-05-21T00:45:14+00:00,1779324314241613728,4.44,3.56,0.89,100604,36,27,964,8.89,7.33,0.22,83.56,0.00,0.88
2026-05-21T00:45:15+00:00,1779324315382640172,4.94,4.04,0.90,100604,36,27,964,4.49,6.29,0.22,88.99,0.00,0.00
2026-05-21T00:45:16+00:00,1779324316525612690,4.00,4.00,0.00,100604,36,27,964,6.89,7.33,0.00,85.78,2.80,0.88
2026-05-21T00:45:17+00:00,1779324317667610449,4.46,4.02,0.45,100604,36,27,964,4.91,6.47,0.22,88.39,0.00,1.72
2026-05-21T00:45:18+00:00,1779324318819452059,4.58,2.50,2.08,100604,36,27,964,12.50,12.29,0.00,75.21,15.08,0.85
