content_hash,rtsp-0_pts_ms,rtsp-0_arrival_us,rtsp-0_bytes,udp-0_pts_ms,udp-0_arrival_us,udp-0_bytes,webrtc-0_pts_ms,webrtc-0_arrival_us,webrtc-0_bytes
002c1934adabd373,40616,10554578,26067,40641,10553038,26067,39988,10553799,26067
0045a5c7b36aa3ba,47393,17331957,38228,47418,17330776,38228,46765,17332315,38228
00514c947380d062,69485,39403604,40539,69489,39401191,40539,68856,39402294,40539
009ee9fb0abdf66e,42900,12834920,41225,42921,12833653,41225,42270,12835260,41225
00c06518f59556b9,61009,30949926,38202,61036,30948698,38202,60383,30950287,38202
00e75ff90bad183c,87214,57152362,27774,87239,57151188,27774,86585,57152495,27774
013ac11ea311ec45,86375,56315914,59114,86399,56311694,59114,85746,56313192,59114
01bb458536bbc31c,35399,5338743,39295,35424,5336531,39295,34771,5337608,39295
01bba0ae0901dde8,70563,40482882,39303,70569,40481265,39303,69925,40482975,39303
01e139feb3db60c7,73364,43299878,69080,73386,43298107,69080,72737,43300444,69080
01e17d1f1023c270,55434,25370925,44587,55457,25369091,44587,54804,25370437,44587
01ea23b6a4b569ec,66464,36401864,41499,66488,36400660,41499,65834,36402301,41499
02315bbd33677fb8,69955,39882324,40079,69969,39880981,40079,69326,39882577,40079
0245d2ca6cdb8934,53089,23030040,39532,53115,23027754,39532,52461,23028841,39532
03793f6fa53f4472,70071,40002293,39053,70089,40001006,39053,69443,40002588,39053
03799a44f99e9a46,33959,3897603,41162,33984,3896330,41162,33332,3897954,41162
03d1c72fc7d4b4fe,78215,48155446,40520,78242,48154185,40520,77589,48155822,40520
04a226b6e06e283c,84398,54336240,36224,84423,54334978,36224,83771,54336543,36224
04b356b58c2c40a8,48231,18171409,40382,48258,18170180,40382,47606,18171730,40382
05d10e2a0c16fe52,33598,3537616,40492,33624,3536222,40492,32972,3537766,40492
061aa2cc07ff3044,63943,33881420,40033,63968,33880229,40033,63315,33881801,40033
068164d0b51ce607,69162,39102191,39931,69189,39100932,39931,68536,39102510,39931
06c25c6bd30a4301,60477,30405069,37608,60492,30403962,37608,59850,30405443,37608
06d8f29c129807cd,70796,40722382,38509,70809,40721083,38509,70163,40722641,38509
0733af7df67abc03,65802,35742200,41580,65828,35740758,41580,65176,35742474,41580
073b3b618963ecff,43689,13615893,41076,43701,13613738,41076,43059,13614886,41076
086f345aa5babd1d,38227,8154406,37631,38241,8152909,37631,37599,8153968,37631
091fcdcf68267b61,39175,9116616,85607,39202,9114085,85607,38547,9117309,85607
0985cd329a881435,31619,1557243,41239,31644,1556013,41239,30993,1557703,41239
09884867f522be7b,70013,39942318,39453,70029,39940957,39453,69384,39942562,39453
0a6cb3d9d52b3ed9,75222,45159434,43931,75246,45157913,43931,74594,45159733,43931
0ac8a15f2fbb0724,76899,46839445,41440,76926,46838164,41440,76271,46839807,41440
0ad64ea34c144a1d,57290,27228809,40607,57315,27227358,40607,56662,27229111,40607
0be47feb2b6118f2,83258,53196249,39377,83282,53194831,39377,82631,53196562,39377
0c4eddb80402bbc6,35459,5398880,39538,35484,5396633,39538,34830,5397821,39538
0cb9944b2ac4b417,33358,3297828,41450,33384,3296453,41450,32730,3298134,41450
0cf8da448ac2fc66,65142,35082425,40343,65168,35080455,40343,64515,35081685,40343
0d62290fd9c88776,42840,12776018,42766,42861,12773764,42766,42210,12774882,42766
0dcb340d64afa835,89192,59132557,27709,89219,59131328,27709,88566,59132631,27709
0e1de594be5341ee,43201,13136884,39686,43222,13134638,39686,42569,13135729,39686
0e9f57d6d2096f08,65262,35202761,40175,65288,35200499,40175,64634,35202025,40175
0eb7360f4ebcd411,42114,12054810,39672,42141,12053597,39672,41488,12055168,39672
0ecaceaeaa28904b,84218,54156094,20913,84242,54154697,20913,83588,54155318,20913
