content_hash,rtsp-0_pts_ms,rtsp-0_arrival_us,rtsp-0_bytes,udp-0_pts_ms,udp-0_arrival_us,udp-0_bytes,webrtc-0_pts_ms,webrtc-0_arrival_us,webrtc-0_bytes
000248a59175a177,75119,45091021,21525,75197,45089991,21525,,,
001b05578cbb78d5,74878,44852263,22514,74958,44850896,22514,,,
00521e7f6ab3071f,58091,28061728,38489,58166,28059388,38489,,,
00add207c6b6aef0,73987,43957591,58560,74061,43954193,58560,73476,44031049,58560
00c864d494b0fd5f,78481,48454325,40675,78560,48452903,40675,,,
0163bd75fa0d533e,63125,33100544,58897,63206,33099046,58897,,,
0247c263251cea92,88137,58112516,62651,88215,58108225,62651,,,
02b692f57ae8e991,89995,59968317,40403,90074,59967011,40403,,,
02d8d0713c87563c,38840,8810067,24638,38916,8808999,24638,,,
0308767862afe80e,52518,22485610,40466,52591,22484286,40466,,,
03ddd0852b5d88f9,89273,59245251,27051,89351,59244145,27051,,,
0403a514448b746e,65765,35739426,30426,65845,35738063,30426,,,
0409b3d230c9fb91,31044,1018733,41288,31124,1017452,41288,,,
043d50bace2a76fc,84361,54329630,39196,84435,54328384,39196,,,
045533e7b5933e7d,50475,20447008,58511,50552,20445039,58511,,,
04a27ad1a8b8f3d1,71165,41138964,69100,71244,41137161,69100,,,
04da2200c7bb8d90,83757,53729978,39195,83836,53728682,39195,,,
04e71392eb3db4ae,39683,9653945,58040,39759,9651858,58040,,,
04f2cda304364568,66548,36520620,58762,66626,36519070,58762,,,
04fe584fb9e6b2c2,61511,31483271,40590,61589,31481800,40590,,,
054008f9ea15c514,38000,7972606,54325,38076,7969150,54325,,,
0543cc298b7d2595,75059,45031181,22551,75137,45030001,22551,,,
059c3f02e30e7ffd,78661,48633572,43733,78739,48631881,43733,,,
060b98864354a007,39384,9353751,55841,39458,9351470,55841,,,
06316c4df5406203,74466,44440333,27878,74546,44439073,27878,,,
0651b30e0f1bda11,67747,37718257,27134,67823,37716380,27134,,,
065609dd1215d27a,43996,13969719,43476,44074,13967222,43476,,,
065b1ee7eb1d34bb,39443,9413911,56771,39518,9411387,56771,,,
06cd7c53264588d6,69061,39036168,37574,69140,39033360,37574,,,
077ec862344c2465,54133,24106292,46546,54212,24104900,46546,,,
07a7cb0cbdc5aef7,51673,21645491,41688,51750,21642836,41688,,,
080a945e3c7a4352,46336,16307698,27646,46413,16306496,27646,,,
084fc7f43166ca84,38543,8510482,26078,38616,8509410,26078,,,
08532df3dea1bd97,37940,7912089,53547,38016,7909018,53547,,,
086077f2faf04547,60308,30283073,51431,60387,30279982,51431,,,
08bdd6ccffaa2eef,86520,56491900,44729,86595,56488461,44729,,,
08cb56d05d4ed2f5,39862,9833458,58161,39938,9831520,58161,,,
092691def0e47bf6,38124,8098836,54488,38204,8097242,54488,,,
0978aab7f98a9a1a,30924,898877,40525,31004,897523,40525,,,
09d8a1c7edab36e5,75602,45574949,67128,75680,45573162,67128,,,
0a2df2894977b195,69903,39875956,35853,69980,39873537,35853,,,
0ac78448c89d4682,81947,51873394,51387,81978,51871194,51387,,,
0b4b88c77a9d5600,43158,13128080,46443,43232,13125381,46443,,,
0b7112038675ba95,53835,23808002,46468,53913,23806430,46468,53328,23890075,46514
0bdaad30a5918b10,83459,53429333,39259,83534,53426861,39259,,,
0cc81b7557f00537,53775,23747142,46128,53852,23744717,46128,,,
0ce39a92046a9ec3,38959,8929738,19427,39036,8928958,19427,,,
0d3e340d883e4597,47360,17328505,29114,47433,17326453,29114,,,
0d51056f9ec573b5,81180,51153031,35598,81259,51151731,35598,,,
0de70f48743c29e4,53895,23866106,46422,53971,23864596,46422,53388,23954352,46422
0dec43256a442d96,86817,56790331,46317,86894,56787516,46317,,,
0e272181229e059e,64445,34418357,29776,64524,34417148,29776,,,
0e7635f11e8a0b5d,60369,30344254,67856,60447,30340579,67856,,,
0ee1488c6b3f0159,66668,36641329,58900,66747,36639706,58900,,,
0ef566ef15fc4e6c,62885,32860427,57202,62966,32858823,57202,,,
0f4a4e8813a9a7f4,35065,5033474,26698,35139,5031912,26698,,,
0f9a2e4799fa7887,88795,58769466,27909,88874,58767415,27909,,,
1005fd7daafdc772,74227,44198884,58408,74304,44197142,58408,73716,44276091,58477
1085881f35b28cf3,48196,18168688,37353,48274,18167444,37353,,,
10fcb9548ab7909b,38364,8332877,54213,38438,8331016,54213,,,
11860aeb25018d23,67510,37478123,27329,67583,37476220,27329,,,
119003e62df274ce,44236,14206694,13833,44313,14205690,13833,,,
11c138188002a1a3,44116,14087664,31008,44193,14086498,31008,,,
124df6de28bc549f,74167,44139155,58648,74244,44137219,58648,,,
1259e3e8f4c58488,77761,47732816,40193,77838,47731342,40193,,,
1295cf581a983652,89814,59787241,40216,89893,59785837,40216,,,
12aacec4a5360fe3,54497,24466720,45301,54572,24464882,45301,53988,24553049,45370
134d4d21dec4a2fc,75961,45932175,33108,76038,45930627,33108,,,
1352d496ef01bd9a,57132,27102949,39879,57207,27100564,39879,,,
136a9236551db485,46093,16067384,19026,46173,16066264,19026,,,
13930915057fcded,89514,59486901,40447,89592,59485136,40447,89008,59575813,40447
145db98390aaa620,71696,41676262,53334,71760,41653033,53334,,,
146080ba2f2a1ac8,52458,22425856,40405,52530,22423268,40405,,,
147f79c60ebfd3ca,82619,52589440,35623,82695,52588244,35623,,,
1492e8760b8416ad,86892,56867309,46467,86955,56847676,46467,,,
14dfcf10b83f9852,84600,54570972,39204,84676,54569309,39204,,,
14e52a40f642a8e8,60552,30525602,75267,60631,30523692,75267,,,
1525e512c92ad363,45080,15051960,59973,45155,15048271,59973,,,
15ab2522d979e921,75541,45516291,66351,75621,45514200,66351,,,
15acb701ae87fc8b,85618,55589618,40165,85695,55588362,40165,,,
15c24ea2c2fd3549,72051,41977755,56683,72083,41975926,56683,71519,42051356,56729
15e811a13e1af5a9,41358,11331096,39003,41436,11328920,39003,,,
1739d7377096f92b,72902,42874991,26302,72980,42873224,26302,72378,42937964,26417
174603f2aff57a7b,59421,29381533,36261,59486,29379370,36261,,,
175328980aadd85f,47953,17927338,25131,48032,17925534,25131,,,
17b78f5cf9809fa7,45915,15887129,20327,45993,15885989,20327,,,
