content_hash,rtsp-0_pts_ms,rtsp-0_arrival_us,rtsp-0_bytes,webrtc-0_pts_ms,webrtc-0_arrival_us,webrtc-0_bytes
1f511ad265b14fc3,44177,34323104,134126,44151,34364480,134126
1f827482f333bd9b,58497,48681261,137814,58435,48691605,137814
1f95d814db318556,10069,260962,138371,10016,272794,138371
1fb574945b603a81,69146,59313593,140071,69094,59324934,140071
1fb9a54181c0f67b,94804,84963495,135122,94751,84982086,135122
1fb9af26c4bb9717,106367,96502791,131633,106344,96544835,131633
1fd0949485924d5c,105890,96062026,137379,105835,96072628,137379
1fe5ec7a2a4cdb0b,89196,79407470,345131,89175,79434521,345171
1fea18f18a9b442b,94902,85063831,133090,94849,85079735,133090
1ffab4ee3fc9ac51,82576,72745977,161708,82523,72758121,161708
2021b111249e0de8,43110,33282890,143861,43054,33295819,143861
2023a5c11de490c6,88694,78865150,143741,88632,78876246,143741
2062b7c4cb54c123,74607,64742553,130190,74583,64785128,130190
20a2094d8f4594bd,104405,94561096,132453,104391,94582669,132453
20a960c8a77b01bd,94717,84902180,140288,94660,84913211,140288
20c4e89f051fb82a,116783,106942718,137327,116730,106960666,137327
20cbe61f5c173b63,44235,34400559,133588,44200,34420680,133588
20d9d79aaaa8741d,22466,12641737,141586,22402,12652751,141586
20dcb2a1da6e8f68,87710,77860907,133151,87682,77888509,133151
20df490806191118,17949,8102594,132830,17894,8125894,132830
20e0e13daf8e0340,20288,10460244,134143,20230,10470840,134143
20f21f724ea9f49a,41652,31870096,357578,,,
210940aeeb9d648d,57621,47801397,138187,57575,47831103,138187
210e0ecf113aded1,96075,86242591,142309,96022,86254470,142309
21262aeb74cc1d2b,106017,96228861,344491,105996,96255995,344531
212aaf07c1caf605,85123,75282451,141783,85073,75301680,141783
214b3d7ee179ecf9,84339,74506448,165451,84289,74520050,165451
214e09c9dd8dd6af,103576,93742022,138016,103523,93754121,138016
2159964234e577aa,115204,105382337,138883,115141,105393444,138883
2196fea6a5902f26,107630,97822086,138720,107577,97833597,138720
21ad6ed8f6aea4a7,79188,69346508,146956,79136,69366546,146956
21cfa60be8ba99a9,31311,21442595,132797,31291,21489280,132797
21d874b77b2d0f11,53127,43301811,140622,53072,43313907,140622
21d9105b00532b5f,17321,7460061,133802,17301,7498704,133802
21d97934bd77062b,33292,23464929,139958,33229,23474993,139958
21e678682ed88ca1,23729,13920444,134895,23675,13932149,134895
21f44cf2589587f9,67946,58124389,140334,67891,58136254,140334
21fea74c7b814010,39953,30082646,132769,39949,30130267,132769
22061140bf72a1d7,40589,30782121,142701,40539,30798144,142701
220c77f09db98981,59935,50105014,138674,59873,50115422,138674
221a432667db3f89,47991,38141706,139355,47961,38168919,139355
224e4b72c00213d2,87740,77885238,144125,87709,77919178,144125
227ccf853864aa9c,33198,23365281,140914,33138,23375976,140914
2286fd2ed0ff3e1c,108958,99122065,138099,108907,99136095,138099
22ac3f471fb59bad,16056,6226483,170578,16003,6239800,170578
22c0f13b63d161f7,109342,99505850,138485,109283,99519776,138485
2302f59e1466bc80,80301,70485160,137506,80248,70496092,137506
23080d405479a841,23522,13684835,145657,23476,13700770,145657
23099bbcc5edc2ae,115736,105902626,139570,115682,105914046,139570
230a70beea529658,21653,11822852,133445,21595,11832926,133445
2311e21889164d0e,87771,77920646,130648,87736,77947891,130648
232b7fdedda904f2,26622,16785505,139979,26568,16800096,139979
23507ee0407fe5c2,98689,88849855,140909,98643,88866868,140909
2356aacecb17c157,102697,92862606,142230,102650,92874986,142230
236dcd60c9d754e9,64129,54321838,140232,64076,54333013,140232
238e738f063f055d,11032,1200490,136222,10976,1211164,136222
23a09c10f19c2692,17917,8080132,133507,17862,8094220,133507
23b5a073f5cf0473,72709,62860136,129628,72678,62886067,129628
23b79f2a4f7cdaf8,115920,106065850,130915,115901,106097818,130915
23c81bd86b6d2193,69178,59341731,139315,69126,59355896,139315
23dd97885ad00bf2,44654,34824676,158977,44582,34838319,158977
241415bedafb2b5d,21990,12160129,133861,21940,12170886,133861
2430e31b9e46eeb6,92850,83006158,140706,92799,83032597,140706
24371296bc62e69c,77025,67162023,140256,77007,67204012,140256
2441a624412b27e4,86582,76746327,141896,86524,76759586,141896
2453b95c3a03e759,31371,21520475,133150,31345,21549553,133150
24566d007bc7f312,108656,98833767,138127,108602,98843770,138127
2475867ff0019452,48502,38664871,138083,48451,38680224,138083
2480cf89459e03d9,101169,91337360,184546,101123,91352349,184546
2498312c96e1786b,55840,46001795,140545,55787,46018571,140545
24b1ad0a1b807064,23031,13166150,124222,23025,13208647,124222
24e21b663c313dfc,46450,36603766,130064,46399,36628170,130064
24e6b687a9b0f76f,71295,61465548,161467,71244,61478297,161467
24f94de7582a19d2,76720,66905749,98540,76709,66927022,98540
2506c6bcd289b322,68848,59005248,139291,68807,59025823,139291
251bf9243219e7ee,41942,32080316,133060,41958,32140688,133060
251c93d515b47538,45810,35960281,132979,45782,35987689,132979
253a4eda21052991,102859,93020895,131821,102797,93035780,131821
2545bab68470f3c8,24731,14900356,133571,24678,14911508,133571
254886a125d45bab,42097,32240373,133398,42097,32293268,133398
25d66a6436d05672,92387,82560746,131693,92331,82571261,131693
2634469d852aa02d,72278,62464907,104402,72264,62483278,104402
263bdee9dadf1754,67022,57184979,138518,66973,57200329,138518
26430b59be926110,77677,67812974,112872,77662,67853116,112872
