content_hash,rtsp-0_pts_ms,rtsp-0_arrival_us,rtsp-0_bytes,webrtc-0_pts_ms,webrtc-0_arrival_us,webrtc-0_bytes
000a4e41866324d3,118374,108474884,138992,112684,108484790,138992
000da41c6c505cb1,48189,38299644,120025,42544,38312707,120025
0011e3da887a820a,119186,109253438,130257,113534,109285891,130257
003a6f027fc8f751,89989,80074798,140138,84314,80089320,140138
007ce4053c5710b7,49448,39537174,137291,43764,39548398,137291
00818bfbde0ef754,80446,70553173,131777,74758,70563194,131777
00a6fc4a1350acf9,64189,54236882,137337,58538,54288401,137337
00c2f4508ae83d8e,105510,95594505,137394,99831,95609806,137394
00d0aeff3bb0ac1c,69919,60013189,132465,64232,60022847,132465
00d297f342d5eaf2,65193,55293883,137507,59506,55303845,137507
00e85bd21be385db,32484,22577027,138186,26792,22587276,138186
00ec488e3ad96924,66999,57084908,157692,61326,57099938,157692
0100e68b5e28ddb2,34907,25015009,99555,29266,25069109,99644
011438527f1d7f07,12997,3076670,138087,7318,3098999,138087
0123830cf3b7386a,28098,18176850,138121,22421,18202332,138121
01246ba5e7bc0fe1,16106,6176890,138055,10470,6216286,138055
0128cc16e417c071,43234,33358067,336108,37568,33382616,336148
014b7af6ff7ef8f6,69020,59097383,138777,63339,59119418,138777
015584afedff5d0d,42924,32973750,127721,37278,33027193,127721
0164d10ceb4f6bbf,90800,80878517,138813,85120,80900220,138813
016fc33425064334,89085,79125663,113799,83439,79183231,113799
0197cf9847e32fa5,111475,101558198,138182,105796,101577339,138182
01c966d2dac2e194,87349,77434564,139223,81681,77449001,139223
01e41c56a6e664c2,111287,101394757,138411,105604,101404633,138411
02023e2a9f9260f4,99894,89977777,138006,94214,89994585,138006
021aca212e8526c5,67757,57773132,131320,62112,57857010,131320
022ebed1435ddfee,36670,26753753,138148,30998,26774747,138148
024862654ecd0c1a,81697,71794457,139536,76004,71804869,139536
0264275aa8383935,42204,32296706,137705,36514,32307090,137705
027188b11a721414,15419,5533648,139068,9742,5548980,139068
027e2945ee23d206,23789,13874016,140233,18107,13889551,140233
02896361b586b70a,52504,42573842,138225,46849,42604232,138225
0298f5a901d2c527,20030,10093414,137944,14379,10129883,137944
029fc7d2cada2656,64158,54213705,136455,58510,54257852,136455
02aafa8accd8bd7e,50783,40873902,137824,45102,40884612,137824
02bbe0e0cf3d7af2,13466,3573392,138056,7788,3585841,138056
02c8508bacf9812c,102535,92617970,138956,96857,92635347,138956
02e0ec2343a16694,73028,63113605,135037,67348,63127571,135037
02e320280b3980a6,58665,48773993,137157,52979,48783994,137157
03195fb04f4b7a7a,49788,39894070,136491,44103,39904347,136491
031bb49edd96c87e,70543,60632063,125260,64858,60642399,125260
035e51ada70d9bf7,87680,77794638,139614,82002,77805533,139614
036d8285cc6e47f8,47800,37913633,137102,42118,37923990,137102
0377e603cf1db44e,67429,57477167,97975,61827,57526436,97975
037f77f6aaa5c353,51060,41173649,137239,45379,41183102,137239
0381496123fb974d,79496,69574344,138761,73832,69595461,138761
03a56f746e590622,57638,47717113,136427,51960,47738108,136427
03ab615eedf4611e,15233,5333386,138295,9544,5345435,138295
03bef7efc0a6ea40,88337,78437348,141222,82651,78447540,141222
03c8899f1f810bfd,74605,64713158,132789,68925,64723659,132789
03cdde89ea3b3e46,72368,62459459,144518,66680,62470030,144518
03dc48299c462de0,12532,2633713,138816,6853,2649565,138816
03e3926397f202f9,100339,90413276,129853,94687,90439131,129853
03e866404c694b8f,74855,64937182,143403,69177,64954955,143403
04202e38d328f3b1,77387,67453349,133247,71734,67486710,133247
0438768b389d9969,43576,33632415,129308,37880,33676194,129308
04519ef7dd09ad30,111906,101950368,72672,106318,102002105,72672
04b3afc65c28d99b,71628,61714886,143122,65961,61728150,143122
04bc038c014cd2de,104494,94576492,130289,98818,94593948,130289
04c6a34b0eec96af,107606,97714754,138470,101923,97724886,138470
04d898f98d0796b8,91355,81435896,132714,85674,81455028,132714
04eef4659db3073b,40244,30336822,137691,34558,30347125,137691
0502847bd5ef6d8e,71099,61193088,131958,65415,61202086,131958
0504944d0dc40863,18575,8657142,138046,12896,8674528,138046
0521efa6374fbca6,115790,105894703,138433,110100,105904751,138433
0536aa26a5b97107,101229,91318544,139763,95546,91328894,139763
053dc960225df02d,70727,60833725,135658,65041,60843411,135658
055f8e15b4036e6d,22193,12284382,181612,16514,12299058,181612
0567d87b46712fc6,24510,14593578,138015,18831,14611900,138015
05917762ae177364,106546,96634678,138292,100857,96646261,138292
059b2c2644a5786e,88026,78114585,138282,82342,78126167,138282
059d440d122b9932,14315,4393109,136445,8659,4418486,136445
