content_hash,rtsp-0_pts_ms,rtsp-0_arrival_us,rtsp-0_bytes,webrtc-0_pts_ms,webrtc-0_arrival_us,webrtc-0_bytes
701bba2078386d54,92066,82198113,213332,91966,82201044,213332
70204f45944f2ed8,68527,58565412,216478,68324,58536131,216478
702dad3c8ae7f76d,72822,62928583,217239,,,
7042d75e6597931e,40978,31065458,215110,40837,31060659,215110
70531d99cf0bf9c4,73352,63483989,216547,73239,63458955,216547
7065f66fe59bfc53,76828,66932299,206708,76666,66884081,206708
709244b851c3931b,,,,58595,48818547,216876
7094618b2c47262a,99676,89811788,213705,,,
7095c22a8da3899c,99633,89786108,213420,,,
70976790d5675b3a,11466,1555964,240232,11332,1564815,240232
70a49c5d8b1dcfe9,62080,52153271,214029,61945,52147038,214029
70bfb6cbe4014e7d,84822,74864670,207151,84679,74859901,207151
70c6f2539ff35704,94613,84646131,214110,94468,84675288,214110
70f81bbbfa3a8069,26495,16524037,215306,26294,16531363,215306
71053f25c4435c6c,82424,72530951,205860,82310,72520070,205860
7112597cb933a440,88140,78201998,216562,87927,78164354,216562
71163c771a9e5713,62401,52553444,213344,62317,52531959,213344
71190c6161d9f649,16329,6426457,215208,16201,6421303,215208
711d8be203928b2a,10110,251214,216167,10016,232663,216167
711fb54d2757e443,24007,14159268,215973,23918,14151804,215973
712ae12fa6a919f1,,,,74757,64943035,215292
7130cd5564ae5ee9,37970,28120043,212101,37876,28101821,212101
715e586378bf9e11,78874,68962055,218837,78738,68935707,218837
71877e9fa619f433,88735,78836612,214320,88669,78832411,214320
719cf6fd432e2ad5,90553,80690165,205431,90457,80663553,205431
71d8418d37392b6b,59842,49952949,214720,59729,49947714,214720
71f3abdc04c59055,52505,42638330,213247,52423,42657712,213247
71f48dd6cb3c1d74,34802,24939919,215160,34697,24911573,215160
71fbfd09a9afa26c,90766,80854079,204704,90670,80859185,204704
72199b67a0b011f9,15490,5580624,199671,15426,5580747,199671
7224f2b524064364,117942,108080865,215350,117856,108069550,215350
72264dd18f530f7a,33275,23276489,201276,33086,23261511,201276
722b37c0298e8156,89247,79356989,215633,89140,79360934,215633
72352d5ccdc3441e,18961,9094231,214991,18864,9101624,214991
723891ec51d1e7be,15092,5213974,215898,14986,5223180,215898
724afb70f1904cf9,65892,56013867,206080,65795,56025824,206080
7251804fb465f117,61046,51167210,215692,60950,51161500,215692
725be42a22cf07a8,13608,3744242,214136,13528,3764121,214136
7267ca85d352de02,112873,102959598,214697,112743,102977534,214697
729c424abe3b2a9a,10060,191096,213895,9966,199902,213895
72a3d512a779645d,94793,84838646,213513,94645,84838594,213513
72a3d5d482070a6e,98814,88877798,214128,98664,88881943,214128
72b3450c1b988525,87721,77758718,215430,87525,77748238,215430
72c3cff67f5e706f,82133,72180236,217767,81960,72181764,217767
72d9e7d906a263b8,104330,94449696,215139,104224,94440159,215139
7320ab59d01a7860,100757,90888747,214489,100647,90880553,214489
734271145821557c,,,,118461,108688247,213829
73432f69d4f51ee2,,,,17813,8052455,214992
734372af007af2cc,15458,5561011,216682,15394,5548523,216682
7351d73163b1e443,64147,54237497,213713,64036,54218609,213713
7352fc7220616f5b,42791,32923328,201406,42688,32905097,201406
7354564bbe3c541a,43913,34003441,212972,43784,34011314,212972
7367cfc9966227ad,10522,624739,204584,,,
7377646f2e20ac26,65831,55946505,205978,65733,55940887,205978
73a29c0722ee8f66,63838,53904881,213201,63725,53899547,213201
73aaa8d145e1418f,39027,29041645,200014,,,
73ad4910b21b8220,32400,22523474,214704,32297,22519373,214704
73b8b55276fcc665,29516,19597356,213532,29395,19580633,213532
73c73555ab10a081,90345,80484877,216256,90255,80473894,216256
7402e3c62155fec8,,,,68046,58284298,215098
740773a8ef38c6db,99796,89926585,213706,99700,89921185,213706
744284b1052f8edd,99826,89962409,212187,99731,89968338,212187
74493f03d7844c59,76525,66397493,216699,76171,66362181,216699
747c44562151e2ae,17099,7180292,212883,16960,7172962,212883
74b0a13198b83d8e,69646,59720331,215701,69537,59713544,215701
74b82ff57f163463,38265,28375021,214391,38150,28372245,214391
74ec178909493b59,34386,24484539,214215,34258,24484002,214215
74ee1759064db8e8,70752,60879247,215210,70647,60883589,215210
7528e96acb2dde3a,114582,104658421,214818,,,
753639393f94e9cb,114115,104230588,215801,,,
7539c1eeb3235b0a,30458,20592475,214909,30369,20600529,214909
753c02e91c51eb34,54216,44353095,216066,54152,44349054,216066
75458d8ba21547f3,101972,92029069,235562,101787,92025050,235562
756e65a7273189f0,58536,48684390,239588,58449,48686373,239588
757080be960e4c88,64981,55109253,213698,64883,55101452,213698
7570e680669b2a30,71352,61469480,214536,71241,61461979,214536
757a00885d05f8fa,20388,10506103,216055,20277,10500216,216055
759f4ca9b567b03b,47578,37712608,240324,47477,37695559,240324
75c178c5fc70eb48,86513,76617001,214949,86388,76600639,214949
75e81500c4ae3663,71192,61325757,215827,71085,61301558,215827
760babf32fec3d65,58813,48924457,214014,58660,48887979,214014
76153df40aa875c1,85238,75339030,214665,85119,75321963,214665
76262b56eb0cbd2d,66479,56605372,215929,66386,56600397,215929
7633111b9948711f,86031,75990106,215214,85723,75943924,215214
764717d0f30a7d5b,92422,82531499,214367,,,
7655c8dedb442038,66287,56431247,215358,66203,56437547,215358
765e845936a72397,109084,99197343,214073,,,
76848a96e4d199e2,90315,80447481,216257,90225,80442154,216257
76933cc9fc9415d4,54775,44927004,215378,54671,44909354,215378
769f7a362a9e959f,29562,19669375,215105,29445,19639090,215105
76b92277ddb3d531,,,,46537,36749421,186750
76e3befbad20acce,19384,9522946,199978,19341,9515934,199978
76f2e72881b90003,114953,105094355,213764,,,
76f7951a8d8db8e4,116773,106847523,216406,116641,106875694,216406
76fb7db8c7a86ac0,54117,44272085,215395,54065,44251712,215395
76fef8877e063ff7,80484,70602188,208457,80362,70582249,208457
7707bc17dde71f87,72907,63032686,216093,,,
7725c311a604599d,11220,1382108,216219,11076,1310599,216219
77395262faae5c21,86333,76363495,217159,86100,76322266,217159
7746cd0ff6376775,52878,43023744,215200,52795,43011372,215200
77507fda2f605cb4,11284,1437332,215170,11147,1377877,215170
775ba3cfdb9c7afd,50885,41010138,213626,50778,41000700,213626
777116ebe1c3208b,105921,95969945,215852,105751,95961610,215852
778bdf7a59bc355a,42464,32594078,214759,42381,32600673,214759
779066330588a3c9,105206,95252113,215663,105035,95242433,215663
77958700be71f7f0,113426,103556162,214722,,,
779730312c18f6ec,82049,72087074,215200,81861,72092546,215200
77a717402439a916,118388,108543294,215238,118291,108529135,215238
77b406ceedd469b0,98468,88615008,213084,98380,88595131,213084
77bc5851d9c1ff0d,13304,3438630,215285,13210,3436392,215285
77daa84724a2e9f7,88990,79088100,215914,88905,79083486,215914
781b75f2abe2ae83,88315,78345428,216622,88111,78324895,216622
783390fa28c8ca1e,,,,103657,93882317,213910
7835c584abaa10a3,,,,28265,18500433,218985
784a68b54365b4c6,46913,37060903,213729,46866,37049254,213729
7878012bf1b3e212,49139,39189078,215414,49020,39181570,215414
78b0462b957e6b70,47816,37953957,215972,47727,37952223,215972
78be6fe91e69e724,34053,24051911,213181,33841,24044510,213181
78d5b1a561c0030b,16717,6713035,214230,16506,6721076,214230
78db9d2e80839714,45219,35357368,215422,45089,35320383,215422
78ddea767e7f3567,36388,26526147,214527,36289,26517153,214527
78f48335a2031a99,101404,91496106,215930,101322,91490314,215930
78ffeb732314c6ea,74866,65013742,216339,74783,64977457,216339
7901bed1a63c2efb,45867,36008277,214158,45777,36003160,214158
795a84c992b4ff55,44873,34984867,201351,44782,34980700,201351
7965750e62fa5f27,66416,56547002,216376,66326,56544018,216376
796bf8afb8d8fa66,62058,52132214,214265,61920,52113661,214265
79735d6ee9fba3a0,,,,80276,70508436,206898
79ca55561429f8ad,64592,54733317,214079,64509,54721979,214079
79f020654a2206c9,70935,61060572,214645,,,
7a41e86f6db14a85,,,,73960,64164817,215202
7a5767b8a8f30168,36447,26587183,214550,36357,26580738,214550
7a625fe9b93f2af8,80623,70794677,208774,80528,70766904,208774
7a68f004ee1650b9,,,,114107,104337990,213863
7a945dd813c31505,94582,84615909,215007,,,
7aad98f0b0aed5ed,80563,70682745,208280,80456,70691275,208280
7ab295ca0660f214,48406,38529571,198927,48301,38537139,198927
7ad6b9c9ffa823ba,113248,103341996,207873,113122,103357263,207873
7b01a5ed4b9391dc,84624,74811905,484449,84522,74772416,484449
7b06b2162473f46e,49292,39401029,215702,49185,39391616,215702
7b11e8c3f1e6ac14,52622,42761434,238036,52541,42756363,238036
7b179194dbb7c550,43828,33908102,213843,43692,33912488,213843
7b38320ad6451dc9,,,,76010,66215221,216355
7b55d889f76a77f0,21926,12061575,215377,21829,12061807,215377
7b7b8b9ad8f66ba4,44934,35061049,201882,44841,35046714,201882
7b7e35ba4c937fd1,85185,75313226,216148,85061,75268017,216148
7ba9fbcbcaad4184,79426,69568559,215822,79340,69557447,215822
7bb5aa7ca625f720,87666,77715229,242841,87462,77678276,242841
7bb95d4e9032d41a,36622,26763290,218559,36541,26762282,218559
7bbe9b573b6ff041,28306,18416335,217124,28164,18380839,217124
7bc2d80fd7d62d27,119958,109993137,216486,119765,109986485,216486
7bcc37144d33030c,69679,59753425,215867,69570,59746439,215867
7bcf11f19aea0961,,,,74729,64914505,213884
7be47bee6dc06a45,24776,14860821,213681,,,
7beaa803285dd19a,58277,48375041,213546,,,
7bf401923a905d55,115113,105257795,148723,115033,105245175,148723
7bf41db07e03b4b3,38328,28440204,214270,38213,28433052,214270
7bffdfae7df9c534,,,,62538,52762485,214189
