content_hash,rtsp-0_pts_ms,rtsp-0_arrival_us,rtsp-0_bytes,webrtc-0_pts_ms,webrtc-0_arrival_us,webrtc-0_bytes
1ceaa3fab15702cc,40762,30910148,214721,40695,30926590,214721
1d40cae8c2dbda4f,,,,42182,32390998,204640
1d6aaf7ed414d22c,18221,8345410,215785,18158,8361409,215785
1db2bb68fa13ffcb,52389,42515418,214138,52321,42530411,214138
1e91d0bf7ca74d86,39821,29959238,216295,39749,29974873,216295
1f499b05ea3e0251,27673,17802175,238481,27617,17819624,238481
20125fe98c958ded,14872,5019002,214753,14803,5034756,214753
203c55885eb61e2e,58343,48478834,201987,58267,48493933,201987
20a7eb7dc3a8be99,46544,36674924,214876,46472,36689690,214876
20eda865c5b69d12,33751,23894711,216970,33679,23910130,216970
214dfbd74bf9d3f7,28233,18378037,215622,28174,18394309,215622
217ab8455762ecef,31012,21152864,214613,30938,21169380,214613
220548b035a1bdd0,16731,6876553,213091,16679,6892270,213091
2239dd66944e84ae,10861,997019,214363,10798,1012030,214363
2247f35ed1740ef9,33248,23378129,215103,33191,23393441,215103
23beed11584574a8,55000,45124297,204229,,,
240dca42ab3f21a4,47648,37797289,215497,47581,37812371,215497
245faa7cec11d840,26781,16917925,215507,26717,16934342,215507
2466d876d7777dfd,32866,23018427,216406,32803,23034050,216406
267c73a2967d1b63,25107,15254545,213638,25039,15270360,213638
2684ea2b2d53f972,33377,23501754,214803,33319,23519422,214803
26b23bf72558064e,40982,31137098,214802,40921,31152944,214802
2781b33d517a5d03,50796,40953132,216457,50738,40969164,216457
28d5cfb53dda0754,34577,24704796,203448,34507,24720275,203448
29613e722fddbeef,16383,6514806,213203,16343,6534059,213203
297248c1026b4838,34105,24229786,214933,34052,24248685,214933
299a7b5a8006d4e0,48307,38440173,172271,48228,38453286,172271
29b8a59f6eeae66f,59039,49165078,201830,58982,49179861,201830
29df1cbafa9ab145,58034,48155982,215551,57972,48172356,215551
2a91aee22fc42be2,31042,21189478,216118,30975,21206448,216118
2b4eee8ac088a1d1,35369,25501331,234493,35307,25519259,234493
2b877988d5e0fd55,33502,23634477,216424,33439,23649811,216424
2b976d7e89c3c16c,24511,14635742,214932,24454,14652097,214932
2bde4fc6cf551650,17927,8076415,198042,17860,8090699,198042
2c3315db485b1d0a,,,,11899,2101467,199251
2c369b8920e1f08d,32652,22786438,205887,32581,22801688,205887
2cacc66a94b987cf,36216,26340211,214147,36160,26358346,214147
2cea525bf924d7e9,41651,31790067,214891,41577,31805490,214891
2d02cece6d23010a,13606,3737275,212735,13537,3751809,212735
2d12996d5a656da5,40610,30736502,215351,40541,30753580,215351
2e0e2970f442b013,55127,45253972,216216,55068,45269222,216216
2e25ebfa7f2f005a,28746,18877793,214161,28688,18894050,214161
2ea4f4dd014b5de3,37740,27879475,217407,,,
2f18de19ad152c57,40389,30510935,204344,40330,30526164,204344
2ff9df3c663f23ad,29154,19300145,214063,29086,19317125,214063
30a45f06e9bf155c,37865,27998770,214798,37802,28031527,214798
30dfc6be7163ee8d,41592,31717139,216787,41522,31733757,216787
314e4d3779303b3e,47182,37307237,206501,47120,37325268,206501
316abd9652201491,52419,42551566,213344,52348,42566170,213344
32e624916f912cca,28389,18518111,214107,28336,18534353,214107
32ff20577bbda7ea,51747,41900653,214353,51686,41917592,214353
33133f0525ecb12f,55913,46039431,238810,55855,46057496,238810
33180965c04469cd,45279,35410118,218573,45218,35426940,218573
332b732d525a4a33,39054,29207926,206865,38997,29231212,206865
33f81476fb4bac6f,37064,27219916,215141,37006,27235179,215141
34143fee37e73362,30642,20766465,203654,30584,20784724,203654
3431ad65852907b4,11616,1753812,213835,11549,1768622,213835
345d95ed27d4be97,43639,33776791,215475,43572,33791808,215475
349223f846c7feae,10385,517366,213373,10329,532607,213373
34aa4a6d3543bcd2,14499,4623928,213387,14439,4640911,213387
34d849fe2771fc35,24381,14505771,214934,24327,14523979,214934
34e94172afd3a48c,51182,41310707,214719,51123,41326227,214719
363a089d1a40c2bd,43887,34038823,215309,43824,34054866,215309
3679053f51966101,14338,4462283,214039,14280,4479367,214039
37109381dfef457d,34882,25038672,214659,34823,25054198,214659
371acad23b625232,25296,15415227,213441,25238,15434179,213441
373c178fc495ca81,14370,4494208,214217,14311,4509398,214217
373ea6f8f96c9ec0,18252,8374992,213993,18190,8390951,213993
373fd6f8836134d3,45657,35795599,216633,45583,35811446,216633
38eac6719be61786,52136,42265117,236853,52076,42281807,236853
395e113e339c4dcb,53606,43760927,215570,53546,43777652,215570
39b2e414c98fae1d,50429,40562777,215142,50364,40578906,215142
39c53ce8ff6ee731,13039,3153738,214555,12985,3177206,214555
3a10cc742fca4601,55598,45739742,214118,55525,45755913,214118
3a2936003fc25eaa,38744,28879243,218243,38691,28902671,218243
3a42e660ec11d833,19861,9996463,201488,19787,10011894,201488
3ac427c5c334082e,59261,49399604,213144,59196,49415205,213144
3b0dd0a13f015e50,38648,28788637,205086,38598,28808584,205086
3ba61c3114793c16,26394,16531423,216030,26336,16547617,216030
3bc9b83c2791749b,40324,30440986,178601,40268,30460158,178601
3c05c4004f60041c,20368,10497759,214164,20313,10513376,214164
3c6be42965c29791,18155,8279706,213479,18093,8294372,213479
3c82cc718c372355,49917,40041384,214469,49867,40062755,214469
3d189376d18fdb08,33658,23800190,212840,33590,23816419,212840
3ddde0f9a70a7dd1,41804,31950046,216693,41735,31965735,216693
3ec05984eb60cd26,12155,2279647,198192,12088,2297273,198192
3f453cb56644cc8f,33150,23274471,215879,33094,23291264,215879
3f6d593ec98e369f,30767,20892839,213568,30702,20908482,213568
3faf79781e9e4b96,36818,26958592,215449,36749,26973472,215449
4049dc461bec26d0,42497,32631598,205973,42435,32645987,205973
41724b8d8ec458ab,31264,21378070,216684,31207,21404018,216684
41eaa0b0854b3a83,50765,40916489,213124,50706,40932445,213124
41fb7918db44d607,59417,49554626,202282,59340,49569898,202282
421796f93549f22a,40130,30256606,208391,40075,30271544,208391
42708fe82c28303e,26844,16977737,213584,26777,16993435,213584
42c670937d7c02aa,38775,28916180,218851,38719,28941662,218851
42d7beedb58f0ddb,14653,4790285,213608,14583,4806108,213608
4321a65ecc39fd9b,57484,47640026,213529,57424,47654632,213529
4347d59c388f3b27,12440,2570885,213564,12360,2586331,213564
43512fa2816c9b74,43760,33909367,214981,43695,33925788,214981
436f026b9fb211dd,10641,773221,215224,10578,789089,215224
43fa9703ec767b41,54121,44245952,213059,54057,44264067,213059
447c67ddd0db5a92,35274,25393650,213167,35215,25412277,213167
4509201b29fada9b,44622,34758422,214842,44548,34774922,214842
45ac966a70e3a485,36908,27060567,215269,36845,27075770,215269
464837a523dace24,50176,40296990,214167,50121,40315440,214167
4656082495caf856,49004,39119749,214158,48952,39142512,214158
466eafcf4a748285,51910,42034375,214592,51852,42051762,214592
46acc798e980a8de,53297,43432872,214256,53226,43449554,214256
46f71ec1339f5030,42782,32929072,215754,42714,32945183,215754
4758ce42a43ff70d,39117,29277842,215966,39066,29293726,215966
476f72f80c311617,57060,47171046,202435,56999,47196118,202435
4784c9c2ebe022df,27479,17597189,213065,27426,17617476,213065
47a5abbd7e404586,59389,49520389,199564,59316,49534931,199564
47c7257f5110baa7,40005,30155228,217099,39945,30170817,217099
47fbbc8f22658958,23939,14083748,214328,23872,14099051,214328
4812dca8701b4943,16982,7139125,216165,16924,7155281,216165
483eb899e5a72682,53485,43620134,213951,53407,43634999,213951
484c0b70bbbc24e8,,,,18414,8614949,200412
48529190e9f49fdb,17329,7458597,214260,17279,7481947,214260
493e61547df739d9,,,,56908,47106058,200889
4a2b128b67590d44,49752,39912171,214266,49697,39928915,214266
4bd93d1dbe309d04,25458,15582705,215430,25399,15600984,215430
4bfa498f4e8d3e13,39640,29764932,219340,39581,29783243,219340
4e2877d3ba7ec4fe,13071,3189800,213087,13017,3209023,213087
4e8591c4b89fb695,19607,9737624,199872,19542,9751589,199872
4ee1392a4962e4fd,15496,5633791,215186,15436,5650246,215186
4f6ebfab7091ee76,56010,46137187,216033,55950,46152146,216033
4f74c9aae7c3f7e1,38586,28718910,205650,,,
4fac74dd14557104,56636,46796433,212421,56582,46812544,212421
502f4471a976eee8,57779,47895874,214963,57724,47917823,214963
503c5897394fe093,48214,38342028,214948,48142,38362844,214948
504452381c0bce22,21512,11636510,200251,,,
50720f01634f7f58,35178,25302618,213473,35121,25320515,213473
51cde0f90eaa65e3,26241,16395052,215453,26180,16411611,215453
52a4fc648de751a6,52571,42716903,214830,52501,42731999,214830
52b20ecbef2b3914,17989,8149340,212583,17934,8165130,212583
52ff59e35c6f7070,59070,49201480,215507,59011,49217534,215507
52ff71333216db84,52360,42484476,214316,52294,42501884,214316
532d5505016a3025,44529,34650880,204732,44461,34666967,204732
53840178da45b44d,20044,10198397,213844,19984,10213589,213844
53bc561fba6c9ef9,30415,20534213,216233,30360,20554201,216233
5480e02fdce72525,28873,18997766,214763,28809,19015619,214763
548ec98f63850d1f,43702,33836549,213975,43630,33852421,213975
5628f437fda6fa3c,32591,22716865,205250,32526,22733396,205250
56b5738f807b486b,15592,5735824,215007,15528,5752976,215007
57079ddf1d3022ae,31986,22134568,214279,31919,22150180,214279
5720ba14f2089dac,31362,21477746,214948,31304,21501112,214948
5730fe891c67ad26,53141,43265462,213961,53080,43283617,213961
576cf7192a0da6ff,23347,13471509,212027,23257,13488388,212027
57b8563c0170986d,27130,17279977,215058,27067,17296358,215058
57d58f5dbae71240,53423,43561281,215628,53349,43576400,215628
57eb7d0fdebff7f0,42141,32273774,216368,42085,32289566,216368
5884c8a5f4019d1a,47020,37144560,217130,46959,37165937,217130
594117e61f11f9ed,28904,19033438,214050,28837,19049262,214050
