content_hash,rtsp-0_pts_ms,rtsp-0_arrival_us,rtsp-0_bytes,webrtc-0_pts_ms,webrtc-0_arrival_us,webrtc-0_bytes
0fcbcf72433f5378,65786,55931793,213263,,,
0fd6c6f7a3be9fdc,40370,30518086,213330,40344,30533866,213330
1077e34fbba2167f,,,,39270,29469099,213292
109c78fce2b265c3,99144,89315258,216158,99114,89331231,216158
10d4e307dd4675e4,70262,60419398,213907,,,
110132b0f0ac310e,114142,104282274,215663,114120,104301922,215663
110f3650ec8ddb05,68335,58502406,213114,,,
113892d7a6f21da9,71684,61828276,193529,71668,61848974,193529
119c8ed57f9c6ab3,55999,46144391,211626,55972,46162008,211626
11c997e39a3a4292,17505,7674632,203378,,,
11f91b6476955b1c,78253,68419705,212178,78219,68435773,212178
11fb1fc633d017e3,58367,48520634,212571,58357,48545453,212571
123b201f38815658,41695,31861626,234911,41662,31879566,234911
12528a406e359081,100879,91039442,213952,100861,91075514,213952
125b1786da341ac9,90996,81159063,216300,90965,81176218,216300
1273df667a20e6fc,118990,109139624,215646,118959,109156382,215646
12804dee42a482af,75728,65871955,213118,75717,65895298,213118
12c8b8fc6ce0a643,118153,108294750,215868,118130,108312269,215868
12e18190854985c8,93052,83215001,216032,93015,83231404,216032
130d872b1c65b11d,89804,79963181,215607,89768,79978839,215607
1319efcb2b1ebec5,86355,76501048,214810,86326,76526247,214810
133c71bea3d78047,56127,46280696,210370,,,
136f01025ecb890c,70292,60455368,212694,70265,60478758,212694
13bec9e005013323,24039,14194243,216070,24011,14220139,216070
13d0b4d15be361cc,48649,38811823,214161,48615,38835247,214161
1422004edf9d0d1d,9916,65978,204971,9884,80915,204971
14277b58ba0068ad,17157,7310980,216386,17135,7332197,216386
14455bb2bb0612e6,25667,15823134,215450,25647,15840405,215450
145ad9bee35e0011,13394,3558032,237446,13358,3575349,237446
1484cd7a9d85d7a7,51516,41676468,218028,51479,41693493,218028
14c0694bcf0a4901,67037,57199303,209084,67009,57224016,209084
14d2822c74982144,24980,15136586,214787,24947,15159793,214787
14d65d9f66488eaf,24600,14746024,216747,24580,14774349,216747
14dddbc054183d36,,,,102496,92710601,206925
14dddd0ba61992b9,80656,70802201,213213,80635,70820862,213213
14e4a8f1d037b2c3,45170,35320936,214950,45146,35336212,214950
152b7535bfba66d4,64449,54619490,212243,64421,54640888,212243
154ee89bbd663176,105209,95353413,215371,105193,95407622,215371
1575aff2866ff7c6,114173,104316964,204778,114148,104332257,204778
15e8b835d3980421,83778,73957038,215875,,,
15eafb820c0b81e7,108909,99059833,215722,,,
15fbbd760036b7f4,83901,74055873,214105,83893,74081851,214105
161761d5e08ad97f,72921,63071268,213020,72912,63126460,213020
164c291cca1750e7,14001,4146489,215840,13962,4158072,215840
16a2ffcfed941e83,50410,40566729,206157,50387,40586602,206157
16ab2a6364c461a4,51423,41581515,215427,51395,41596943,215427
16d9919b69a8ebc0,17911,8053688,215106,17892,8070593,215106
16dabe72309a0f1b,58212,48360974,212220,58166,48377087,212220
16e01d703e17f8d6,12957,3102802,215537,12936,3121080,215537
16e78eb06a1312a9,32885,23061682,232454,32862,23079236,232454
17102c52e6334b7b,24794,14937173,216229,24769,14957829,216229
1717962d76122247,35730,25896580,232073,35697,25928080,232073
17515c884c60ce69,64677,54815051,214337,64663,54840042,214337
1751768c8432823e,65024,55179633,235226,,,
1775be46102ed26b,62499,52663468,213487,62501,52688159,213487
184cd8454b97e3a2,98010,88179708,214581,97979,88195802,214581
186a61faaafec3cf,26086,16240700,214916,26060,16256940,214916
186b56ade7841263,22274,12434790,214100,22244,12449744,214100
18b6311d2dbc136b,93143,83319027,215301,93155,83334691,215301
18e2de38febd2549,55707,45850034,212010,55686,45866389,212010
18e77eac0f53c3a6,113058,103208907,205378,113013,103232222,205378
1915c780a9d202cb,51360,41514847,215333,51335,41530838,215333
191672892c8a66a2,43746,33913956,214825,43713,33929879,214825
196e9d85495af4d5,17687,7857221,206058,17662,7871940,206058
1978a60586ee88ec,11754,1900274,204176,11736,1916096,204176
19dbc0391cefd6d3,20590,10759127,217899,20567,10775463,217899
19ff0fce5e3409bb,20747,10899568,216481,20735,10915005,216481
1a0f2c09ad154083,50349,40497240,205292,50331,40516775,205292
1a2036209fe2341a,93745,83899532,217870,93717,83915772,217870
1a3ce3d9afcb693e,111141,101289429,215608,111119,101314211,215608
1a9f6bf7d125797d,59417,49574872,210798,59378,49590847,210798
1aa37b0ff794181d,105956,96133521,216008,105938,96156769,216008
1aa6fb6b28daaf1b,110611,100760206,206382,,,
1ad5706da5db5653,89644,79800961,215688,89612,79817955,215688
1aead7df120415f6,95771,85920494,216760,95739,85936261,216760
1afe60fdcfdfdb76,65911,56055155,211512,65887,56101571,211512
1b0e81e8287fbd56,14126,4278322,215904,14080,4293787,215904
1b15d571c88a895a,32757,22930127,213117,32729,22945758,213117
1b50225e09bbd528,38539,28699479,193372,38502,28721345,193372
1b6ba3819ef5d1a8,103541,93686813,242852,103518,93732056,242852
1b6bf1abe4874ab4,88182,78333485,215385,88156,78350890,215385
1bb4619b9eef0f4b,76422,66589684,209585,,,
1bb487291f7ac335,84192,74356084,216704,,,
1be449452bedf690,,,,65767,55957665,213225
1c0f51083f7a0ac7,43776,33950204,214495,43749,33965230,214495
1c117abe1c1df979,,,,79415,69635756,213840
1c15da5f61a286d8,42890,33038082,213167,42868,33053839,213167
1c3cbe57059461ac,20374,10540107,217348,20343,10556086,217348
1c77a11c455290db,116439,106602156,216726,116406,106625862,216726
1ce63cab421cf24f,84386,74537933,206683,,,
1cf17a5abff92004,109090,99259192,215264,109065,99282824,215264
1cfe50b80c220715,40273,30432203,211660,40249,30447279,211660
1d0f4cce64630d24,51042,41191815,215568,51026,41207968,215568
1d246e6f975487b5,52670,42819409,211227,52643,42835545,211227
1d2dd629d220380d,27358,17512589,206789,27316,17527444,206789
1d5769b2503019ab,77805,67954935,213616,77774,67971382,213616
1d5a56de82ca96e0,,,,40220,30411805,212363
1d5ba0cf2e7ccc3c,84161,74319435,215331,84148,74362227,215331
1d6635be78efb931,77610,67760340,211810,77582,67776467,211810
1d98bad0a62a7b31,91763,81918638,214574,91733,81935440,214574
1da3e92617ce91f4,99331,89480875,215363,99310,89495643,215363
1da8fdb03f779164,104824,94991382,213912,104789,95014746,213912
1dba20de9671cc7b,88878,79038909,205774,,,
1deae5c067d31105,93262,83414855,215420,93252,83430053,215420
1deea8100b07d99a,65241,55402605,210150,65210,55421744,210150
1e229faabf7a02e1,47667,37832298,215287,,,
1e7125fc4115d79c,15888,6036512,204375,15868,6057801,204375
1eb7c1328dde87f2,88936,79108222,204966,88907,79123057,204966
1ee290598d96e029,88408,78556150,215674,88377,78572682,215674
1f02c39fd2b2af1a,108372,98512066,214542,108365,98578885,214542
1f0f2e77d462a46b,69404,59574650,213636,69387,59598166,213636
1f134eeefd28a2ae,77526,67701196,211717,,,
1f553aae9c0ec7c8,38914,29053025,212147,38895,29073103,212147
1f877e870efa5983,27418,17581352,216081,27381,17597536,216081
1f99ca424f3d0254,45236,35381937,238104,45210,35403137,238104
1fc5fff6d1cc90d1,113918,104064238,215600,113900,104082404,215600
20032b6e149c1cc6,14472,4638533,215409,14438,4654924,215409
205802a6c573f486,57010,47156715,211636,56959,47172162,211636
205bbe592aa39e8e,28294,18460021,196977,28259,18475109,196977
