ts_iso,uptime_ns,mcm_total_pct,mcm_user_pct,mcm_system_pct,mcm_rss_kb,mcm_threads,mcm_vol_ctx,mcm_invol_ctx,sys_user_pct,sys_system_pct,sys_iowait_pct,sys_idle_pct,cpu0_pct,cpu1_pct
2026-05-20T23:21:30+00:00,1779319290756760297,8.99,6.74,2.25,101544,37,35,713,10.79,8.76,0.22,80.22,1.85,0.00
2026-05-20T23:21:32+00:00,1779319291929102907,4.94,3.60,1.35,101544,37,35,713,5.62,7.42,0.00,86.97,1.89,0.87
2026-05-20T23:21:33+00:00,1779319293080887129,3.99,3.10,0.89,101544,37,35,713,3.55,8.87,0.22,87.36,7.02,0.00
2026-05-20T23:21:34+00:00,1779319294227394313,5.15,1.72,3.43,101544,37,35,713,2.79,12.66,0.00,84.55,13.11,0.00
2026-05-20T23:21:35+00:00,1779319295373288461,4.52,3.17,1.36,101544,37,35,713,4.07,6.56,0.00,89.37,0.93,0.00
2026-05-20T23:21:36+00:00,1779319296517760201,4.09,3.18,0.91,101544,37,35,713,12.27,9.32,0.23,78.18,2.80,1.77
2026-05-20T23:21:37+00:00,1779319297662138459,5.38,3.14,2.24,101544,37,35,713,7.17,7.40,0.22,85.20,14.81,4.35
2026-05-20T23:21:38+00:00,1779319298809238440,4.89,3.11,1.78,101672,37,35,713,23.78,12.00,0.00,64.22,43.40,35.65
2026-05-20T23:21:40+00:00,1779319299956638606,4.45,3.56,0.89,101672,37,35,713,20.27,7.80,0.00,71.94,28.57,3.54
2026-05-20T23:21:41+00:00,1779319301119030828,4.69,2.99,1.71,101672,37,35,713,8.53,10.66,0.21,80.60,4.39,2.50
2026-05-20T23:21:42+00:00,1779319302325421605,4.82,2.19,2.63,101672,37,35,713,6.58,9.65,0.22,83.55,8.26,5.88
2026-05-20T23:21:43+00:00,1779319303497637641,4.42,3.10,1.33,101672,37,35,713,24.34,10.84,0.00,64.82,44.55,37.61
